TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
5112,29574,0,9.78086,0.708203,82.0569,-1.69189,-15.26,4.69971,-0.793457,-5.92041,0.749084,0.648804,-0.0983276,-0.090332,-14.7,-51.8083,-55.5,433,-29799
5118,29580,0.0334961,9.86221,0.837402,82.0898,-1.66443,-15.271,5.37109,-2.2583,-5.37109,0.748871,0.649048,-0.0982056,-0.0905151,-14.45,-51.8917,-55.4917,433,-29799
5124,29586,0.114844,9.91006,0.866113,82.1283,-1.64246,-15.282,5.92041,-2.13623,-5.06592,0.748627,0.649292,-0.098114,-0.0906982,-14.2333,-51.975,-55.5,433,-29799
5130,29592,0.105273,9.98662,0.799121,82.1667,-1.62048,-15.2875,5.67627,-2.0752,-4.39453,0.748413,0.649567,-0.098053,-0.0908813,-14.0417,-52.0417,-55.5167,433,-29799
5136,29598,-0.0143555,9.97227,0.856543,82.1997,-1.604,-15.2985,4.88281,-2.92969,-3.479,0.748169,0.649811,-0.0979919,-0.0910339,-13.7083,-52.1833,-55.4833,433,-29799
5142,29604,0,9.96748,0.732129,82.2546,-1.59302,-15.3369,3.17383,-4.82178,-0.610352,0.747772,0.650208,-0.098053,-0.0913086,-13.5583,-52.225,-55.45,433,-29799
5148,29610,0.0191406,9.97705,0.636426,82.2711,-1.59851,-15.3534,1.46484,-4.57764,0.610352,0.74762,0.65036,-0.098175,-0.0914307,-13.425,-52.2667,-55.3833,433,-29799
5154,29616,-0.0526367,9.91963,0.564648,82.2766,-1.6095,-15.3754,-0.366211,-5.79834,1.34277,0.747528,0.650452,-0.0982971,-0.0914917,-13.3083,-52.3,-55.325,433,-29799
5160,29622,-0.0191406,9.8335,0.607715,82.2766,-1.62048,-15.4083,-1.34277,-7.56836,1.64795,0.747467,0.650452,-0.0984802,-0.0915833,-13.1917,-52.325,-55.2583,433,-29799
5166,29628,0.0717773,9.82393,0.641211,82.2821,-1.63147,-15.4358,-1.58691,-7.62939,1.89209,0.747437,0.650452,-0.0987549,-0.0917053,-13.0083,-52.35,-55.175,433,-29799
5172,29634,0.114844,9.79043,0.693848,82.2931,-1.65344,-15.4742,-0.305176,-4.63867,1.34277,0.747375,0.650421,-0.0992126,-0.0919189,-12.9333,-52.3667,-55.1417,433,-29799
5178,29640,0.15791,9.80479,0.717773,82.3041,-1.65344,-15.4907,0.12207,-4.21143,0.671387,0.747314,0.650452,-0.0993347,-0.0919495,-12.8583,-52.3833,-55.1333,433,-29799
5184,29646,0.220117,9.8335,0.736914,82.3096,-1.65344,-15.4962,-0.549316,-3.05176,0,0.747253,0.650482,-0.0994568,-0.0920105,-12.8,-52.4,-55.1167,433,-29799
5190,29652,0.205762,9.85742,0.693848,82.3096,-1.64795,-15.5017,-1.46484,-2.62451,-1.52588,0.747223,0.650543,-0.0995178,-0.0920715,-12.7333,-52.4167,-55.1,433,-29799
5196,29658,0.16748,9.87178,0.75127,82.3096,-1.63147,-15.5127,-1.95313,-3.11279,-2.80762,0.747192,0.650543,-0.0994873,-0.0921631,-13.05,-52.4417,-55.0167,433,-29799
5202,29664,0.16748,9.8957,0.904395,82.3206,-1.58752,-15.5292,-0.488281,-1.40381,-4.82178,0.747131,0.650574,-0.0993958,-0.0924988,-13.3667,-52.45,-54.9667,433,-29799
5208,29670,0.143555,9.90527,0.947461,82.3315,-1.56006,-15.5292,1.09863,0.854492,-5.00488,0.74707,0.650635,-0.0992737,-0.0926514,-13.6583,-52.4583,-54.9417,433,-29799
5214,29676,0.090918,9.91484,0.885254,82.3535,-1.53259,-15.5127,2.44141,3.05176,-4.82178,0.746979,0.650757,-0.0990906,-0.0927734,-13.9167,-52.4583,-54.9333,433,-29799
5220,29682,0.0478516,9.87178,0.846973,82.381,-1.50513,-15.4907,3.35693,4.5166,-4.27246,0.746857,0.65094,-0.0988464,-0.0928345,-14.1583,-52.45,-54.9,433,-29799
5226,29688,0.0334961,9.91484,0.789551,82.4084,-1.48315,-15.4633,3.60107,5.00488,-3.479,0.746704,0.651123,-0.0985718,-0.092804,-13.775,-52.4417,-54.8333,433,-29799
5232,29694,-0.0813477,9.88135,0.77998,82.4579,-1.45569,-15.4193,3.54004,2.68555,-1.83105,0.746429,0.65155,-0.098053,-0.0926514,-13.6167,-52.4333,-54.8167,433,-29799
5238,29700,-0.119629,9.87178,0.832617,82.4854,-1.4447,-15.4193,4.3335,-0.793457,-1.0376,0.746307,0.651764,-0.0979004,-0.0925903,-13.475,-52.4083,-54.75,433,-29799
5244,29706,0.0239258,9.8957,0.803906,82.5183,-1.4447,-15.4303,4.5166,-2.74658,0.12207,0.746124,0.651947,-0.0978699,-0.0926208,-13.35,-52.3833,-54.6917,433,-29799
5250,29712,0.133984,9.9292,0.803906,82.5458,-1.4502,-15.4358,3.78418,-2.13623,1.09863,0.745941,0.652161,-0.0979614,-0.0926514,-13.25,-52.3583,-54.6417,433,-29799
5256,29718,0.13877,9.94355,0.837402,82.5732,-1.45569,-15.4358,3.41797,-0.793457,1.52588,0.745789,0.652313,-0.0980225,-0.0926208,-13.0667,-52.325,-54.5,433,-29799
5262,29724,0.0957031,10.0249,0.827832,82.6117,-1.46667,-15.4303,2.38037,-1.09863,1.0376,0.745514,0.652618,-0.098114,-0.0924988,-13,-52.3,-54.475,433,-29799
5268,29730,0.0478516,10.0345,0.827832,82.6282,-1.46667,-15.4358,1.70898,-2.13623,0.549316,0.745392,0.65274,-0.0981445,-0.0924683,-12.9333,-52.2833,-54.45,433,-29799
5274,29736,0.0430664,10.0249,0.75127,82.6447,-1.47217,-15.4468,0.854492,-2.92969,0.793457,0.7453,0.652863,-0.0982056,-0.0924683,-12.8667,-52.2833,-54.4167,433,-29799
5280,29742,0.0191406,10.0536,0.669922,82.6501,-1.47766,-15.4578,-0.549316,-3.35693,1.58691,0.745239,0.652924,-0.0982971,-0.0924988,-12.8083,-52.2833,-54.4333,433,-29799
5286,29748,-0.0526367,10.0153,0.593359,82.6447,-1.48865,-15.4633,-2.74658,-3.41797,2.99072,0.745178,0.652954,-0.0983887,-0.0925293,-12.7083,-52.3083,-54.4083,433,-29799
5292,29754,0.0143555,9.88613,0.684277,82.6117,-1.54907,-15.4852,-5.5542,-3.60107,6.71387,0.7453,0.652771,-0.0987549,-0.0924683,-12.6583,-52.3333,-54.4083,433,-29799
5298,29760,0.0861328,9.84785,0.717773,82.5897,-1.58752,-15.4852,-5.43213,-2.0752,8.30078,0.745422,0.652618,-0.0989685,-0.0923462,-12.625,-52.3333,-54.4,433,-29799
5304,29766,0.172266,9.82871,0.75127,82.5787,-1.62598,-15.4797,-4.5166,-1.15967,8.91113,0.745575,0.652435,-0.0992126,-0.0921326,-12.5917,-52.3417,-54.375,433,-29799
5310,29772,0.224902,9.79521,0.799121,82.5677,-1.66992,-15.4688,-3.96729,-0.183105,9.15527,0.745667,0.652313,-0.0994263,-0.0918884,-12.5583,-52.3417,-54.3833,433,-29799
5316,29778,0.31582,9.76172,0.856543,82.5568,-1.70837,-15.4523,-3.84521,1.15967,8.42285,0.745789,0.652222,-0.0996399,-0.0915833,-12.9,-52.325,-54.3583,433,-29799
5322,29784,0.406738,9.69951,0.91875,82.5403,-1.76331,-15.3973,-2.92969,4.63867,5.92041,0.745972,0.652039,-0.0998535,-0.0909424,-13.225,-52.3333,-54.3083,433,-29799
5328,29790,0.44502,9.68037,0.976172,82.5403,-1.77429,-15.3589,-1.83105,6.65283,4.15039,0.746063,0.652008,-0.099823,-0.0906067,-13.525,-52.3417,-54.2583,433,-29799
5334,29796,0.526367,9.69473,0.957031,82.5403,-1.77429,-15.3094,-0.793457,9.21631,2.01416,0.746094,0.652008,-0.0997009,-0.0903015,-13.7917,-52.3333,-54.25,433,-29799
5340,29802,0.459375,9.68516,0.947461,82.5458,-1.7688,-15.249,0.244141,12.2681,0,0.746124,0.652069,-0.0994263,-0.0899658,-14.025,-52.3333,-54.275,433,-29799
5346,29808,0.267969,9.62295,0.870898,82.5623,-1.74683,-15.1831,1.83105,13.3667,-1.77002,0.746124,0.652191,-0.098999,-0.0895996,-14.05,-52.3333,-54.375,433,-29799
5352,29814,0.0957031,9.59424,0.732129,82.6282,-1.69739,-15.0952,5.92041,7.32422,-3.96729,0.745941,0.652618,-0.0980835,-0.0890503,-14.2833,-52.35,-54.4417,433,-29799
5358,29820,0.253613,9.63252,0.684277,82.6721,-1.66992,-15.0623,7.50732,7.50732,-3.78418,0.745758,0.652893,-0.0977478,-0.0889587,-14.075,-52.3667,-54.5083,433,-29799
5364,29826,0.205762,9.60859,0.660352,82.7216,-1.64795,-15.0128,8.48389,9.58252,-3.41797,0.745514,0.653229,-0.0974121,-0.0888367,-14.3083,-52.3833,-54.5833,433,-29799
5370,29832,0.0526367,9.58467,0.650781,82.7765,-1.62048,-14.9744,10.1929,8.54492,-3.54004,0.745239,0.653625,-0.0970154,-0.088623,-14.5083,-52.3833,-54.6333,433,-29799
5376,29838,0.0717773,9.59902,0.60293,82.8424,-1.59851,-14.9524,11.9019,5.12695,-3.90625,0.744934,0.654053,-0.0966797,-0.0884705,-14.45,-52.3917,-54.675,433,-29799
5382,29844,0.215332,9.66123,0.497656,82.9742,-1.54358,-14.9194,10.7422,3.479,-4.39453,0.744171,0.654999,-0.0962524,-0.0884094,-14.2417,-52.3833,-54.625,433,-29799
5388,29850,0.220117,9.6708,0.540723,83.0292,-1.52161,-14.903,9.58252,3.479,-4.3335,0.743805,0.655426,-0.0960388,-0.0883789,-14.0583,-52.3583,-54.5833,433,-29799
5394,29856,0.200977,9.69473,0.588574,83.0731,-1.49414,-14.8865,8.17871,3.479,-4.02832,0.7435,0.655823,-0.0958252,-0.0883789,-13.8917,-52.3417,-54.5333,433,-29799
5400,29862,0.210547,9.71865,0.636426,83.1171,-1.47217,-14.8755,7.20215,2.31934,-4.27246,0.743225,0.656189,-0.0956116,-0.0883789,-13.75,-52.3,-54.4917,433,-29799
5406,29868,0.181836,9.75215,0.645996,83.161,-1.4447,-14.8755,6.46973,0.244141,-4.76074,0.74295,0.656494,-0.0954285,-0.0883789,-13.5167,-52.2333,-54.475,433,-29799
5412,29874,0.133984,9.87656,0.569434,83.2324,-1.38428,-14.8865,5.5542,-1.2207,-6.89697,0.742462,0.657043,-0.0951538,-0.0886841,-13.4333,-52.1917,-54.475,433,-29799
5418,29880,0.00957031,9.95313,0.440234,83.2654,-1.34583,-14.892,4.3335,-1.15967,-6.89697,0.742218,0.657318,-0.0950012,-0.0888977,-13.3667,-52.1583,-54.4333,433,-29799
5424,29886,-0.0813477,9.98184,0.334961,83.2819,-1.31287,-14.9084,2.2583,-2.44141,-7.01904,0.742035,0.657532,-0.0948181,-0.0891113,-13.3083,-52.1333,-54.425,433,-29799
5430,29892,-0.062207,10.0249,0.301465,83.2928,-1.27991,-14.9249,-0.244141,-3.35693,-6.16455,0.741882,0.657684,-0.094696,-0.0893555,-13.25,-52.0917,-54.4167,433,-29799
5436,29898,-0.0334961,10.0728,0.358887,83.2874,-1.26343,-14.9359,-2.44141,-2.62451,-4.08936,0.741821,0.657745,-0.0946045,-0.0896301,-13.1667,-52.0167,-54.3167,433,-29799
5442,29904,-0.062207,9.8957,0.579004,83.2544,-1.25244,-14.9249,-5.92041,0.915527,1.15967,0.741882,0.657654,-0.0944519,-0.0899048,-13.1167,-51.975,-54.2583,433,-29799
5448,29910,0.0382813,9.90527,0.655566,83.2269,-1.27441,-14.9084,-7.01904,2.01416,4.3335,0.742004,0.657532,-0.0944214,-0.0898438,-13.0917,-51.9417,-54.2083,433,-29799
5454,29916,0.15791,9.88135,0.660352,83.194,-1.30188,-14.8865,-8.8501,3.05176,6.22559,0.742188,0.657349,-0.0944214,-0.0896606,-13.0583,-51.9167,-54.2083,433,-29799
5460,29922,0.229688,9.89092,0.660352,83.1445,-1.32935,-14.87,-10.9253,2.68555,6.40869,0.742432,0.657104,-0.0944519,-0.089386,-13.025,-51.9,-54.1917,433,-29799
5466,29928,0.301465,9.86221,0.75127,83.0896,-1.35132,-14.8535,-12.7563,1.46484,5.49316,0.742706,0.656799,-0.0944519,-0.0891418,-12.9667,-51.8583,-54.2,433,-29799
5472,29934,0.382813,9.64209,1.11973,83.0347,-1.37329,-14.8425,-11.9019,-0.732422,2.92969,0.743408,0.656067,-0.0945435,-0.0888062,-12.925,-51.85,-54.2167,433,-29799
5478,29940,0.425879,9.5416,1.13408,82.9468,-1.39526,-14.8425,-9.15527,-0.976563,1.89209,0.743713,0.655701,-0.094574,-0.0887756,-12.8917,-51.85,-54.25,433,-29799
5484,29946,0.382813,9.58467,0.980957,82.9193,-1.40076,-14.8425,-6.5918,-1.09863,0.854492,0.743927,0.655457,-0.0946045,-0.0887451,-12.8583,-51.8583,-54.275,433,-29799
5490,29952,0.162695,9.80957,0.870898,82.8973,-1.40625,-14.848,-7.14111,-2.44141,1.09863,0.74408,0.655304,-0.0946045,-0.0887451,-12.8167,-51.8667,-54.3167,433,-29799
5496,29958,0.0430664,10.001,0.823047,82.8589,-1.41724,-14.859,-8.78906,-3.90625,2.56348,0.744232,0.655121,-0.094635,-0.0887756,-12.75,-51.875,-54.325,433,-29799
5502,29964,-0.0334961,10.0105,0.942676,82.8204,-1.4447,-14.8755,-8.8501,-5.00488,7.56836,0.744629,0.654602,-0.0950317,-0.0887756,-12.7333,-51.8667,-54.3417,433,-29799
5508,29970,0.00478516,9.99141,0.947461,82.76,-1.53259,-14.9084,-7.62939,-4.94385,9.15527,0.744843,0.654327,-0.0953369,-0.0886841,-12.7167,-51.8583,-54.3667,433,-29799
5514,29976,0.0861328,9.84307,0.875684,82.738,-1.58203,-14.9194,-5.49316,-4.94385,9.58252,0.745026,0.654083,-0.0957031,-0.0885315,-12.7,-51.8417,-54.4,433,-29799
5520,29982,0.196191,9.76172,0.818262,82.7271,-1.62598,-14.9304,-4.02832,-4.27246,8.8501,0.745178,0.6539,-0.0960693,-0.0883789,-12.6833,-51.8417,-54.4667,433,-29799
5526,29988,0.224902,9.68516,0.823047,82.7216,-1.65894,-14.9359,-3.17383,-3.11279,7.56836,0.745239,0.653778,-0.096405,-0.0881958,-12.6417,-51.9083,-54.625,433,-29799
5532,29994,0.16748,9.69951,0.756055,82.7161,-1.69189,-14.9359,-1.0376,-1.77002,4.5166,0.745331,0.653656,-0.0968628,-0.0878601,-12.625,-51.9667,-54.7,433,-29799
5538,30000,0.14834,9.78086,0.736914,82.7271,-1.72485,-14.9414,-0.610352,-2.50244,3.2959,0.745331,0.653656,-0.0970154,-0.087738,-12.625,-52.0167,-54.7333,433,-29799
5544,30006,0.186621,9.84307,0.722559,82.7325,-1.73584,-14.9469,-0.854492,-2.50244,1.95313,0.7453,0.653656,-0.0971375,-0.087677,-12.6,-52.0667,-54.7417,433,-29799
5550,30012,0.15791,9.84785,0.808691,82.738,-1.74133,-14.9524,-1.09863,-2.50244,0.976563,0.7453,0.653687,-0.097229,-0.0876465,-12.575,-52.1,-54.7083,433,-29799
5556,30018,0.14834,9.82393,0.851758,82.738,-1.74133,-14.9634,-0.671387,-2.92969,0.366211,0.74527,0.653687,-0.09729,-0.087677,-12.5333,-52.1667,-54.6417,433,-29799
5562,30024,0.15791,9.84307,0.775195,82.7545,-1.74133,-14.9689,1.58691,-3.60107,-0.183105,0.745148,0.653778,-0.0974121,-0.0877686,-12.5167,-52.2,-54.6083,433,-29799
5568,30030,0.229688,9.83828,0.727344,82.7875,-1.73584,-14.9908,2.38037,-2.74658,-0.671387,0.745056,0.65387,-0.0975037,-0.0878296,-12.5,-52.2167,-54.575,433,-29799
5574,30036,0.248828,9.85742,0.674707,82.8094,-1.73035,-14.9963,2.56348,-1.95313,-1.09863,0.744934,0.654022,-0.0975342,-0.0878906,-12.475,-52.2417,-54.55,433,-29799
5580,30042,0.220117,9.86699,0.674707,82.8314,-1.71936,-14.9908,2.92969,-0.671387,-1.40381,0.744812,0.654144,-0.0975342,-0.0879517,-12.4417,-52.2583,-54.5333,433,-29799
5586,30048,0.16748,9.87178,0.636426,82.8589,-1.70837,-14.9854,3.96729,0.305176,-1.28174,0.744659,0.654297,-0.0974731,-0.0879822,-12.3917,-52.2583,-54.5,433,-29799
5592,30054,0.153125,9.91963,0.507227,82.8918,-1.70288,-14.9744,5.31006,1.28174,-0.610352,0.744324,0.654724,-0.0973206,-0.0878906,-12.375,-52.25,-54.475,433,-29799
5598,30060,0.14834,9.93877,0.502441,82.9633,-1.69189,-14.9524,5.31006,1.28174,-0.244141,0.744141,0.654968,-0.097229,-0.0878296,-12.3583,-52.25,-54.4083,433,-29799
5604,30066,0.15791,9.91006,0.569434,82.9962,-1.69189,-14.9414,4.88281,1.58691,0.12207,0.743958,0.655212,-0.097168,-0.087738,-12.75,-52.2583,-54.3417,433,-29799
5610,30072,0.239258,9.90527,0.626855,83.0237,-1.69189,-14.9249,4.08936,2.62451,1.15967,0.743774,0.655426,-0.0971069,-0.0876465,-13.1083,-52.2833,-54.2917,433,-29799
5616,30078,0.239258,9.80479,0.665137,83.0457,-1.69739,-14.903,3.2959,3.35693,1.89209,0.743622,0.65564,-0.0970459,-0.0875244,-13.3,-52.2833,-54.2417,433,-29799
5622,30084,0.210547,9.77607,0.732129,83.0731,-1.70837,-14.881,3.35693,2.44141,3.41797,0.743378,0.655945,-0.0969238,-0.0870972,-13.2,-52.2667,-54.2417,433,-29799
5628,30090,0.258398,9.76172,0.665137,83.1171,-1.73584,-14.848,3.11279,1.83105,3.66211,0.743286,0.656128,-0.0969238,-0.0868835,-13.1,-52.2333,-54.2167,433,-29799
5634,30096,0.181836,9.73779,0.62207,83.139,-1.75232,-14.8315,2.80762,1.15967,4.08936,0.743164,0.656281,-0.0969543,-0.0866699,-13.0083,-52.2,-54.2167,433,-29799
5640,30102,0.0669922,9.75215,0.665137,83.1665,-1.77429,-14.826,3.23486,0.0610352,5.00488,0.743042,0.656403,-0.0970154,-0.0864868,-12.925,-52.175,-54.2083,433,-29799
5646,30108,0.0287109,9.81436,0.674707,83.194,-1.80725,-14.826,4.08936,-1.2207,6.65283,0.74292,0.656555,-0.0971375,-0.0862732,-13.1917,-52.1417,-54.2083,433,-29799
5652,30114,0.172266,9.85264,0.588574,83.2269,-1.8457,-14.826,5.18799,-1.40381,8.97217,0.742615,0.656891,-0.0976257,-0.0858154,-13.0917,-52.1333,-54.225,433,-29799
5658,30120,0.205762,9.83828,0.526367,83.2928,-1.9281,-14.8206,4.69971,-1.40381,8.91113,0.742462,0.657074,-0.0979004,-0.0855103,-13,-52.15,-54.2333,433,-29799
5664,30126,0.244043,9.79043,0.531152,83.3203,-1.97205,-14.8206,4.21143,-1.95313,8.36182,0.74231,0.657227,-0.098175,-0.0852356,-12.9167,-52.175,-54.25,433,-29799
5670,30132,0.31582,9.75215,0.521582,83.3478,-2.005,-14.826,3.66211,-2.44141,7.87354,0.742157,0.657379,-0.0984802,-0.0849915,-13.2667,-52.1833,-54.2833,433,-29799
5676,30138,0.358887,9.69951,0.569434,83.3752,-2.04346,-14.826,3.2959,-1.70898,7.44629,0.742035,0.657532,-0.0987549,-0.0847778,-13.575,-52.1833,-54.2917,433,-29799
5682,30144,0.358887,9.71387,0.679492,83.3972,-2.07092,-14.826,3.72314,-0.610352,5.5542,0.741791,0.657776,-0.0992126,-0.0843811,-14.075,-52.1667,-54.3083,433,-29799
5688,30150,0.358887,9.7043,0.674707,83.4576,-2.11487,-14.826,4.63867,-0.244141,4.39453,0.741669,0.657928,-0.0993958,-0.084198,-14.2917,-52.175,-54.25,433,-29799
5694,30156,0.339746,9.71387,0.693848,83.4961,-2.13135,-14.8151,6.22559,1.28174,3.35693,0.741486,0.658112,-0.0995483,-0.0840454,-14.475,-52.1917,-54.2,433,-29799
5700,30162,0.287109,9.74258,0.712988,83.5455,-2.14233,-14.7986,8.66699,3.60107,2.92969,0.741272,0.658356,-0.0996094,-0.0838928,-14.6333,-52.2,-54.125,433,-29799
5706,30168,0.210547,9.78086,0.665137,83.6115,-2.14783,-14.7711,11.9629,5.7373,2.74658,0.740997,0.658691,-0.0996094,-0.0836792,-14.7833,-52.2167,-54.05,433,-29799
5712,30174,0.291895,9.91006,0.512012,83.6884,-2.15332,-14.7327,15.5029,8.36182,2.01416,0.740234,0.659668,-0.0994263,-0.0830383,-15,-52.2,-53.9917,433,-29799
5718,30180,0.349316,9.91484,0.535937,83.8531,-2.15332,-14.6448,15.1978,9.76563,1.2207,0.739807,0.660217,-0.0992737,-0.0827026,-15.1083,-52.1917,-53.9917,433,-29799
5724,30186,0.29668,9.90049,0.607715,83.9301,-2.14783,-14.5898,14.8926,11.3525,0.488281,0.739349,0.660797,-0.0990601,-0.0823364,-15.2,-52.1833,-54,433,-29799
5730,30192,0.282324,9.91006,0.665137,84.0125,-2.14233,-14.5349,15.2588,11.9629,0.0610352,0.738922,0.661346,-0.0987549,-0.0819397,-15.3083,-52.15,-54.0167,433,-29799
5736,30198,0.224902,9.9292,0.641211,84.0948,-2.13135,-14.48,15.7471,12.085,-0.12207,0.738495,0.661926,-0.0984192,-0.081543,-15.3917,-52.1167,-53.9833,433,-29799
5742,30204,0.229688,10.0105,0.641211,84.1772,-2.12585,-14.425,16.6626,11.1694,-0.793457,0.73761,0.663116,-0.0978088,-0.0808105,-15.55,-52.025,-53.8917,433,-29799
5748,30210,0.263184,9.9627,0.507227,84.3585,-2.0929,-14.3262,17.4561,10.8032,-1.89209,0.737122,0.663727,-0.0975037,-0.0804749,-15.6167,-51.975,-53.85,433,-29799
5754,30216,0.143555,9.94355,0.46416,84.4574,-2.07642,-14.2822,18.8599,10.6201,-2.50244,0.736633,0.664368,-0.097168,-0.0802002,-15.675,-51.925,-53.8333,433,-29799
5760,30222,0.090918,9.9292,0.44502,84.5673,-2.05994,-14.2328,21.1182,10.2539,-2.01416,0.736084,0.66507,-0.0968323,-0.0799255,-15.7333,-51.8917,-53.8,433,-29799
5766,30228,0.133984,9.96748,0.401953,84.6881,-2.04346,-14.1888,23.6816,9.58252,-1.34277,0.735474,0.665833,-0.0965576,-0.0796509,-15.375,-51.8583,-53.7333,433,-29799
5772,30234,0.291895,9.80957,0.267969,84.8145,-2.03247,-14.1504,26.062,5.85938,-2.99072,0.734039,0.667542,-0.0960693,-0.079071,-14.775,-51.775,-53.6083,424,-29798
5778,30240,0.210547,9.64688,0.368457,85.0946,-1.98853,-14.1174,27.5879,2.44141,-4.08936,0.733276,0.668427,-0.0958862,-0.0788879,-14.5417,-52.1583,-53.5417,424,-29798
5784,30246,0.0239258,9.65166,0.497656,85.2484,-1.96655,-14.1229,30.7617,-0.732422,-4.27246,0.732422,0.669373,-0.0957642,-0.0788574,-14.325,-52.5083,-53.4917,424,-29798
5790,30252,-0.0526367,9.71865,0.593359,85.4297,-1.95007,-14.1449,34.9121,-3.78418,-3.11279,0.731476,0.67038,-0.0957642,-0.0789185,-14.1417,-52.8167,-53.4583,424,-29798
5796,30258,-0.0287109,9.83828,0.535937,85.6219,-1.93909,-14.1779,38.0859,-6.22559,-1.77002,0.730408,0.671539,-0.0959167,-0.0789795,-14,-53.0833,-53.4083,424,-29798
5802,30264,0.220117,9.97705,0.401953,85.8252,-1.93909,-14.2163,40.8936,-7.75146,0.0610352,0.728027,0.674011,-0.0965271,-0.0791626,-13.725,-53.5333,-53.275,424,-29798
5808,30270,0.15791,9.97227,0.44502,86.2537,-1.93909,-14.2877,42.8467,-6.71387,0.488281,0.726776,0.675293,-0.0968933,-0.0792236,-13.6,-53.6833,-53.1667,424,-29798
5814,30276,0.0191406,9.9627,0.46416,86.4844,-1.95007,-14.3042,45.7764,-4.63867,1.89209,0.725464,0.676636,-0.0972595,-0.0792542,-13.4833,-53.825,-53.0583,424,-29798
5820,30282,0,9.99141,0.401953,86.7261,-1.96106,-14.3152,49.0723,-2.13623,3.23486,0.724091,0.67807,-0.0975952,-0.0791321,-13.3667,-53.95,-52.9167,424,-29798
5826,30288,0.0334961,10.0871,0.244043,86.9843,-1.97754,-14.3042,51.5747,1.15967,4.15039,0.722656,0.679596,-0.0979004,-0.0788879,-13.2667,-54.0417,-52.7833,424,-29798
5832,30294,0.0334961,10.1015,0.177051,87.2589,-1.99951,-14.2822,60.6079,6.40869,6.34766,0.719543,0.682922,-0.0983276,-0.0780334,-13.1,-54.1667,-52.4917,424,-29798
5838,30300,0.062207,10.1206,0.210547,87.8961,-2.05994,-14.2053,68.3594,8.72803,7.8125,0.717773,0.684814,-0.0984802,-0.0773926,-13.025,-54.1667,-52.35,424,-29798
5844,30306,0.129199,10.1685,0.172266,88.2697,-2.09839,-14.1394,75.5615,12.4512,8.72803,0.71582,0.686951,-0.0986328,-0.0765991,-12.9583,-54.15,-52.1917,424,-29798
5850,30312,0.196191,10.202,-0.0526367,88.6652,-2.13135,-14.0515,80.1392,16.9067,8.30078,0.713654,0.689301,-0.0987244,-0.0756531,-12.8917,-54.1083,-52.0083,424,-29798
5856,30318,0.277539,10.1972,-0.239258,89.0717,-2.16431,-13.9471,82.7026,20.6299,7.01904,0.711334,0.691803,-0.0986938,-0.0745544,-12.8417,-54.475,-51.8083,424,-29798
5862,30324,0.320605,9.99619,-0.267969,89.4836,-2.18628,-13.8263,87.9517,24.7803,3.23486,0.706543,0.697021,-0.098175,-0.0721436,-12.7667,-55.0417,-51.325,424,-29798
5868,30330,0.239258,10.0201,-0.124414,90.3625,-2.19177,-13.5626,92.4683,27.8931,0.305176,0.70401,0.699768,-0.0977478,-0.0709534,-12.7417,-55.25,-51.0333,424,-29798
5874,30336,0.191406,9.78564,-0.339746,90.8295,-2.19177,-13.4198,95.8252,28.1982,-0.12207,0.701355,0.702637,-0.097168,-0.0697021,-12.725,-55.4167,-50.7667,424,-29798
5880,30342,0.100488,9.7665,-0.459375,91.3129,-2.19727,-13.299,98.5718,25.1465,1.40381,0.698547,0.705627,-0.0965576,-0.0684814,-12.7167,-55.5583,-50.4833,424,-29798
5886,30348,-0.0239258,9.87178,-0.535937,91.8127,-2.21375,-13.2056,103.027,18.8599,3.23486,0.695679,0.708649,-0.0960999,-0.0672607,-12.7083,-55.6583,-50.2083,424,-29798
5892,30354,0.15791,10.0105,-0.933105,92.3401,-2.23572,-13.1451,111.084,6.53076,5.92041,0.689392,0.714966,-0.0960083,-0.0652771,-12.7083,-55.8,-49.575,424,-29798
5898,30360,0.497656,10.0871,-1.24893,93.4167,-2.28516,-13.0902,108.826,5.5542,5.24902,0.686005,0.718231,-0.096283,-0.0644531,-12.7167,-55.8167,-49.1917,424,-29798
5904,30366,0.717773,9.97705,-1.49297,93.9221,-2.29614,-13.0518,103.516,8.42285,2.2583,0.682709,0.721405,-0.0965576,-0.0637207,-12.725,-55.8083,-48.8333,424,-29798
5910,30372,0.885254,9.75693,-1.53604,94.389,-2.29614,-13.0023,95.9473,10.2539,0.488281,0.679535,0.724426,-0.0966492,-0.0629883,-12.75,-56.2167,-48.475,424,-29798
5916,30378,0.90918,9.86699,-1.37334,94.8175,-2.29065,-12.9529,88.9282,9.64355,-1.40381,0.676636,0.727234,-0.0966187,-0.0622864,-12.7833,-56.5333,-48.125,424,-29798
5922,30384,0.421094,9.93877,-1.30156,95.2295,-2.28516,-12.9144,82.8247,7.50732,-1.34277,0.671295,0.732269,-0.096405,-0.0611267,-12.8,-56.975,-47.3083,424,-29798
5928,30390,0.363672,9.9627,-1.3877,96.0315,-2.27417,-12.8265,83.4961,9.39941,-1.28174,0.668762,0.73465,-0.096344,-0.0606079,-12.8167,-57.1083,-46.85,424,-29798
