TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
29778,88804,-2.4835,-1.04316,7.8668,-0.593262,20.094,-119.13,14.0991,1.64795,-22.8882,-0.499512,-0.147827,-0.0927734,0.84848,-1.39167,-20.45,-79.6917,4697,-30310
29784,88810,-2.52656,-1.16758,7.86201,-0.565796,20.072,-119.454,11.8408,-0.793457,-20.6909,-0.49826,-0.14798,-0.0924072,0.849213,-1.09167,-20.4667,-79.5333,4697,-30310
29790,88816,-2.59355,-1.23936,7.80938,-0.565796,20.0555,-119.625,9.21631,-1.89209,-21.2402,-0.49585,-0.148041,-0.0917969,0.850677,-0.975,-20.4667,-79.4417,4697,-30310
29796,88822,-2.64141,-1.32549,7.80459,-0.587769,20.0336,-119.795,6.28662,-3.17383,-22.3999,-0.494629,-0.147919,-0.0916138,0.85144,-0.858333,-20.4583,-79.375,4697,-30310
29802,88828,-2.68447,-1.33984,7.79502,-0.631714,20.0061,-119.982,2.50244,-4.3335,-24.4141,-0.493317,-0.147675,-0.0915833,0.852264,-0.758333,-20.425,-79.3,4697,-30310
29808,88834,-2.78496,-1.29199,7.72803,-0.703125,19.9677,-120.179,-1.34277,-6.16455,-26.8555,-0.491974,-0.147247,-0.0916748,0.853088,-0.666667,-20.3833,-79.1917,4697,-30310
29814,88840,-2.88066,-1.33027,7.59404,-0.906372,19.8523,-120.619,-8.42285,-11.0474,-32.7759,-0.49054,-0.146637,-0.0918884,0.854004,-0.491667,-20.3083,-79.0167,4697,-30310
29820,88846,-2.94287,-1.23457,7.46963,-1.0437,19.7809,-120.861,-10.9863,-13.0005,-35.8276,-0.487427,-0.144958,-0.0925598,0.855988,-0.425,-20.275,-78.9583,4697,-30310
29826,88852,-2.9668,-1.16758,7.39307,-1.19202,19.6985,-121.119,-13.855,-14.7705,-38.269,-0.485748,-0.143921,-0.0930176,0.857056,-0.375,-20.25,-78.925,4697,-30310
29832,88858,-3.029,-1.07187,7.28779,-1.3623,19.6161,-121.382,-16.4795,-16.1743,-40.1001,-0.484039,-0.142792,-0.0935669,0.858154,-0.341667,-20.2333,-78.9167,4697,-30310
29838,88864,-3.02422,-1.02402,7.23994,-1.53809,19.5172,-121.652,-18.2495,-17.8833,-41.626,-0.4823,-0.141541,-0.0941772,0.859283,-0.316667,-20.2333,-78.9,4697,-30310
29844,88870,-3.09121,-0.894824,7.15381,-1.90063,19.303,-122.206,-18.9819,-20.874,-43.8232,-0.48053,-0.140228,-0.0947876,0.860443,-0.241667,-20.2333,-78.7333,4697,-30310
29850,88876,-3.12471,-0.732129,7.12988,-2.08191,19.1876,-122.487,-18.4937,-22.1558,-44.8608,-0.476898,-0.137451,-0.0958862,0.862762,-0.2,-20.2417,-78.625,4697,-30310
29856,88882,-3.14385,-0.60293,7.13945,-2.26318,19.0668,-122.767,-17.9443,-22.9492,-45.6543,-0.475067,-0.136017,-0.096405,0.863953,-0.166667,-20.2083,-78.525,4697,-30310
29862,88888,-3.096,-0.507227,7.18252,-2.43347,18.9459,-123.047,-16.8457,-22.8882,-45.9595,-0.473206,-0.134644,-0.0968628,0.865143,-0.125,-20.1917,-78.45,4697,-30310
29868,88894,-3.03857,-0.382813,7.24473,-2.59277,18.8251,-123.327,-14.3433,-22.644,-46.2646,-0.471344,-0.133331,-0.097229,0.866333,-0.108333,-20.1667,-78.3833,4697,-30310
29874,88900,-2.9333,-0.263184,7.34043,-2.84546,18.5999,-123.882,-6.04248,-20.874,-46.2646,-0.469421,-0.132111,-0.0975037,0.867493,-0.075,-20.1417,-78.2417,4697,-30310
29880,88906,-2.90459,-0.334961,7.38828,-2.92236,18.4955,-124.151,-0.549316,-19.8364,-44.6777,-0.465637,-0.130127,-0.0975037,0.869843,-0.05,-20.5583,-78.1417,4697,-30310
29886,88912,-2.85195,-0.378027,7.46006,-2.96631,18.3966,-124.404,6.10352,-18.6768,-41.9922,-0.463837,-0.129425,-0.0971375,0.870972,-0.025,-20.4917,-78.075,4697,-30310
29892,88918,-2.70361,-0.497656,7.52227,-2.9718,18.3087,-124.634,13.1836,-16.8457,-38.3911,-0.462097,-0.128937,-0.0965576,0.872009,0.00833333,-20.4333,-78.0333,4697,-30310
29898,88924,-2.58877,-0.679492,7.65625,-2.93335,18.2318,-124.849,19.9585,-14.7095,-34.5459,-0.46048,-0.128662,-0.0957031,0.873016,0.025,-20.8167,-78,4697,-30310
29904,88930,-2.48828,-1.13408,7.70889,-2.74109,18.1055,-125.211,31.8604,-11.6577,-25.9399,-0.458954,-0.128632,-0.094635,0.873932,0.0666667,-21.05,-77.925,4697,-30310
29910,88936,-2.49307,-1.36855,7.72324,-2.60925,18.0505,-125.359,35.2783,-11.1694,-21.6064,-0.456268,-0.128998,-0.09198,0.875549,0.0833333,-20.9333,-77.8583,4697,-30310
29916,88942,-2.45479,-1.55039,7.69453,-2.46643,17.9901,-125.491,36.3159,-11.8408,-17.5781,-0.455139,-0.129242,-0.0904846,0.876282,0.1,-21.25,-77.7667,4697,-30310
29922,88948,-2.35908,-1.69873,7.69453,-2.32361,17.9297,-125.612,35.0342,-12.7563,-14.7095,-0.454102,-0.129425,-0.0890503,0.876923,0.116667,-21.5167,-77.625,4697,-30310
29928,88954,-2.27773,-1.7418,7.72324,-2.19727,17.8638,-125.722,31.7383,-14.0381,-13.4888,-0.453125,-0.129486,-0.087677,0.877563,0.141667,-21.7,-77.4917,4697,-30310
29934,88960,-2.13418,-1.74658,7.82373,-2.02698,17.699,-125.964,21.3013,-18.6157,-14.8926,-0.452148,-0.129395,-0.0864868,0.878204,0.208333,-21.95,-77.225,4697,-30310
29940,88966,-2.01455,-1.70352,7.90508,-1.99402,17.5891,-126.107,15.3809,-21.8506,-17.395,-0.450104,-0.128479,-0.0846252,0.879578,0.241667,-22.0583,-77.125,4697,-30310
29946,88972,-1.91885,-1.62217,7.97686,-1.99402,17.4683,-126.266,9.94873,-25.0854,-20.9351,-0.448914,-0.127655,-0.0839539,0.880341,0.258333,-22.1417,-77.0333,4697,-30310
29952,88978,-1.96191,-1.57432,8.09648,-2.02148,17.3254,-126.447,5.5542,-28.5034,-24.7803,-0.447632,-0.126587,-0.0834045,0.881226,0.291667,-22.175,-76.9083,4697,-30310
29958,88984,-2.00498,-1.51211,8.1252,-2.07092,17.1661,-126.65,2.01416,-31.9214,-28.9307,-0.446198,-0.125305,-0.0829468,0.882172,-0.075,-22.6167,-76.7667,4697,-30310
29964,88990,-2.10068,-1.41641,8.14434,-2.22473,16.7981,-127.112,-3.23486,-37.5977,-36.1938,-0.444641,-0.12384,-0.0825806,0.883209,-0.666667,-23.3167,-76.4917,4697,-30310
29970,88996,-2.20117,-1.37813,8.14434,-2.32361,16.6003,-127.365,-4.63867,-39.2456,-38.8794,-0.441193,-0.120483,-0.0819702,0.885437,-0.908333,-23.6083,-76.3667,4697,-30310
29976,89002,-2.37344,-1.35898,8.16348,-2.42249,16.3971,-127.628,-5.24902,-39.917,-40.7715,-0.439362,-0.118713,-0.0817261,0.886627,-1.13333,-23.8583,-76.25,4697,-30310
29982,89008,-2.54092,-1.3877,8.1874,-2.52686,16.1993,-127.886,-5.43213,-39.6118,-40.8936,-0.4375,-0.116943,-0.0814819,0.887787,-1.34167,-24.0917,-76.125,4697,-30310
29988,89014,-2.69404,-1.39248,8.19219,-2.62024,16.0071,-128.139,-5.12695,-37.9639,-38.9404,-0.43573,-0.115265,-0.0812378,0.888885,-1.51667,-24.2917,-75.9667,4697,-30310
29994,89020,-2.77539,-1.39248,8.15869,-2.77405,15.6665,-128.578,-2.13623,-32.4707,-31.4941,-0.434082,-0.113739,-0.0809937,0.889923,-1.74167,-24.675,-75.6167,4697,-30310
30000,89026,-2.67969,-1.36855,8.09648,-2.82898,15.5237,-128.771,0.0610352,-29.4189,-27.5269,-0.431183,-0.111176,-0.0804138,0.891724,-1.825,-24.8583,-75.4417,4697,-30310
30006,89032,-2.49307,-1.33984,7.98164,-2.86194,15.3918,-128.941,1.95313,-27.0386,-23.8647,-0.429932,-0.110107,-0.0800476,0.892487,-1.88333,-25,-75.2833,4697,-30310
30012,89038,-2.24424,-1.225,7.79023,-2.8894,15.271,-129.1,3.60107,-24.7803,-21.4233,-0.428741,-0.109192,-0.0796509,0.893188,-1.90833,-25.1167,-75.1333,4697,-30310
30018,89044,-1.93799,-1.11494,7.65625,-2.90588,15.1556,-129.254,4.45557,-23.4985,-19.9585,-0.427612,-0.108337,-0.0792236,0.89389,-1.94167,-25.2,-75,4697,-30310
30024,89050,-1.44033,-1.02881,7.38828,-2.93884,14.9304,-129.567,5.43213,-23.4985,-21.1182,-0.426453,-0.107483,-0.0788269,0.894562,-1.95,-25.3333,-74.725,4697,-30310
30030,89056,-1.30156,-1.03838,7.30693,-2.95532,14.8041,-129.732,6.40869,-25.0854,-22.522,-0.424011,-0.105743,-0.0778503,0.896027,-1.95,-25.4083,-74.5917,4689,-30309
30036,89062,-1.26807,-1.07666,7.28779,-2.96082,14.6722,-129.908,7.93457,-27.3438,-23.9868,-0.422668,-0.104767,-0.07724,0.89682,-1.925,-25.4667,-74.4917,4689,-30309
30042,89068,-1.23936,-1.1293,7.23994,-2.96082,14.5184,-130.089,9.39941,-30.0293,-24.9634,-0.421295,-0.103729,-0.0765381,0.897644,-1.91667,-25.4917,-74.3583,4689,-30309
30048,89074,-1.26328,-1.24414,7.26865,-2.94983,14.3591,-130.27,10.376,-32.4707,-24.9023,-0.419922,-0.1026,-0.0757446,0.898499,-1.9,-25.4667,-74.2833,4697,-30310
30054,89080,-1.52646,-1.64131,7.34521,-2.92786,14.0131,-130.605,11.0474,-35.4004,-20.9961,-0.41861,-0.10141,-0.0748901,0.899323,-1.85833,-25.3667,-74.0583,4697,-30310
30060,89086,-1.69395,-1.78965,7.33564,-2.91138,13.8318,-130.748,10.2539,-36.377,-17.7612,-0.41626,-0.0989075,-0.0731201,0.900818,-1.81667,-25.3167,-73.95,4697,-30310
30066,89092,-1.73701,-1.87578,7.36436,-2.90588,13.6505,-130.88,8.54492,-37.3535,-14.8926,-0.415283,-0.0975952,-0.0722961,0.901489,-2.18333,-25.275,-73.8167,4697,-30310
30072,89098,-1.79922,-2.00977,7.36436,-2.90588,13.4637,-130.995,6.16455,-37.9639,-12.5122,-0.414398,-0.0961914,-0.0715332,0.9021,-2.49167,-25.2167,-73.6333,4697,-30310
30078,89104,-1.91406,-2.17725,7.34043,-2.92236,13.2825,-131.105,2.86865,-38.0249,-10.9253,-0.413605,-0.0947266,-0.0709229,0.902679,-2.75833,-25.1583,-73.4667,4697,-30310
30084,89110,-2.18203,-2.42129,7.05332,-3.01025,12.9089,-131.303,-4.45557,-38.8794,-9.39941,-0.412872,-0.0932312,-0.0704346,0.903198,-3.15,-25.05,-73.15,4697,-30310
30090,89116,-2.24424,-2.39736,6.80928,-3.08716,12.7167,-131.407,-8.66699,-40.4663,-9.94873,-0.411469,-0.0898743,-0.0699463,0.904236,-3.31667,-24.975,-73.0167,4697,-30310
30096,89122,-2.2251,-2.30166,6.53174,-3.18604,12.5134,-131.512,-13.6108,-42.6636,-11.2305,-0.410736,-0.0879517,-0.0699463,0.904755,-3.45,-25.3333,-72.8833,4697,-30310
30102,89128,-2.11025,-2.16768,6.31641,-3.31787,12.2937,-131.633,-19.3481,-45.3491,-13.7329,-0.409943,-0.0858459,-0.0701294,0.905304,-3.56667,-25.6167,-72.7333,4697,-30310
30108,89134,-1.9332,-1.99541,6.125,-3.48267,12.063,-131.77,-24.5361,-47.8516,-17.6392,-0.408997,-0.0835266,-0.0704956,0.905914,-3.65,-25.8667,-72.6083,4697,-30310
30114,89140,-1.82793,-1.55996,5.8666,-3.87268,11.5631,-132.094,-31.5552,-53.0396,-24.9023,-0.407928,-0.0810242,-0.0710144,0.906586,-3.775,-26.3167,-72.3,4697,-30310
30120,89146,-1.74658,-1.20586,5.79482,-4.08142,11.2939,-132.27,-33.3252,-55.481,-26.123,-0.405518,-0.075592,-0.0722046,0.90802,-3.80833,-26.5083,-72.1333,4697,-30310
30126,89152,-1.54082,-0.837402,5.90967,-4.29016,11.0193,-132.44,-33.3252,-57.4341,-25.6348,-0.404327,-0.0727539,-0.0727844,0.908752,-3.80833,-26.6833,-71.9667,4697,-30310
30132,89158,-1.28242,-0.555078,6.13457,-4.48242,10.7336,-132.594,-30.9448,-58.1665,-23.3154,-0.403229,-0.0699463,-0.0732422,0.909424,-3.8,-26.8833,-71.7667,4697,-30310
30138,89164,-1.10059,-0.373242,6.48389,-4.64172,10.459,-132.731,-25.9399,-57.7393,-19.4092,-0.402252,-0.0672302,-0.0734863,0.910034,-4.18333,-26.6417,-71.5583,4697,-30310
30144,89170,-0.957031,-0.181836,7.16816,-4.8175,9.90967,-132.907,-7.93457,-57.373,-8.48389,-0.401489,-0.0646973,-0.0733948,0.910553,-4.80833,-26.3,-71.1583,4697,-30310
30150,89176,-0.980957,-0.224902,7.45527,-4.81201,9.63501,-132.951,3.479,-57.8003,-2.74658,-0.400574,-0.0602417,-0.0718384,0.911407,-5.04167,-26.1583,-70.9417,4689,-30309
30156,89182,-1.04795,-0.363672,7.80938,-4.74609,9.36035,-132.968,14.5874,-58.1055,2.74658,-0.400391,-0.0583191,-0.0703735,0.911713,-5.225,-26.0333,-70.75,4689,-30309
30162,89188,-1.04316,-0.516797,8.14912,-4.62524,9.08569,-132.957,24.1699,-58.7769,8.17871,-0.400421,-0.0565186,-0.0684814,0.911957,-5.38333,-25.9,-70.55,4689,-30309
30168,89194,-1.08623,-0.717773,8.48408,-4.46594,8.81653,-132.924,31.3721,-58.6548,12.2681,-0.400574,-0.0548706,-0.0663147,0.91217,-5.50833,-25.7583,-70.3,4689,-30309
30174,89200,-1.33984,-1.11016,9.27363,-4.08691,8.2782,-132.83,38.7573,-58.2886,16.4185,-0.400818,-0.0533447,-0.0639343,0.912292,-5.65833,-25.525,-69.7833,4689,-30309
30180,89206,-1.31113,-1.22979,9.78564,-3.88916,7.99805,-132.781,39.3066,-59.7534,16.6626,-0.401398,-0.0503235,-0.0589294,0.912567,-5.68333,-25.4167,-69.5,4689,-30309
30186,89212,-1.21543,-1.43555,10.2929,-3.69141,7.7179,-132.737,38.6963,-60.6689,15.8691,-0.401672,-0.0487061,-0.056427,0.912689,-6.1,-25.3083,-69.2333,4689,-30309
30192,89218,-1.13408,-1.67959,10.8288,-3.50464,7.43225,-132.698,37.6587,-60.6079,15.625,-0.401917,-0.0470886,-0.0539551,0.912811,-6.46667,-25.6333,-68.9417,4689,-30309
30198,89224,-1.03359,-1.82793,11.2978,-3.32336,7.1521,-132.654,36.499,-59.6924,16.5405,-0.402161,-0.0454712,-0.0515442,0.912933,-6.775,-25.8833,-68.65,4689,-30309
30204,89230,-0.861328,-1.98105,12.183,-2.99377,6.61377,-132.556,32.4097,-57.312,19.4092,-0.402496,-0.0438843,-0.0492554,0.912994,-7.26667,-26.2,-68,4689,-30309
30210,89236,-0.885254,-2.04326,12.5515,-2.84546,6.3501,-132.501,29.9072,-56.5186,20.2026,-0.403198,-0.0406799,-0.0449829,0.913055,-7.45,-26.3333,-67.6333,4689,-30309
30216,89242,-0.875684,-2.0959,12.8338,-2.71362,6.08643,-132.451,27.2217,-56.2134,20.1416,-0.403534,-0.039032,-0.0430298,0.913055,-7.59167,-26.4583,-67.2333,4689,-30309
30222,89248,-0.818262,-2.01934,13.0683,-2.59827,5.81726,-132.413,24.0479,-56.5796,18.6157,-0.403839,-0.0372925,-0.0411987,0.913086,-7.70833,-26.5833,-66.825,4689,-30309
30228,89254,-0.641211,-1.89014,13.2597,-2.50488,5.5481,-132.385,19.9585,-57.7393,16.2354,-0.403992,-0.0354309,-0.0395203,0.913147,-7.79167,-26.6667,-66.3833,4689,-30309
30234,89260,-0.196191,-1.77529,13.7286,-2.39502,4.97681,-132.391,10.6812,-59.7534,9.21631,-0.404053,-0.0334167,-0.0379944,0.913269,-7.9,-26.7333,-65.4667,4689,-30309
30240,89266,-0.0574219,-1.86621,13.9727,-2.37305,4.69116,-132.424,7.26318,-60.2417,6.40869,-0.403687,-0.0290833,-0.0354614,0.913696,-7.93333,-26.725,-64.9667,4689,-30309
30246,89272,-0.0287109,-1.9332,14.1928,-2.36206,4.40002,-132.462,5.12695,-60.73,4.69971,-0.403351,-0.0267944,-0.0343323,0.91394,-7.94167,-26.725,-64.4667,4689,-30309
30252,89278,0.00478516,-1.98105,14.4081,-2.35657,4.0979,-132.506,3.78418,-61.5845,4.39453,-0.402985,-0.0244446,-0.0332336,0.914215,-7.94167,-27.15,-63.9667,4689,-30309
30258,89284,0.0765625,-2.03369,14.6234,-2.35657,3.80127,-132.545,3.23486,-62.1338,5.12695,-0.402679,-0.0220947,-0.0321655,0.914459,-8.34167,-27.125,-63.4417,4689,-30309
30264,89290,0.248828,-2.26816,15.0541,-2.35107,3.20801,-132.599,3.11279,-61.0352,8.42285,-0.402405,-0.0197144,-0.0310669,0.914673,-9.03333,-27.1167,-62.3083,4681,-30308
30270,89296,0.30625,-2.34473,15.1833,-2.35107,2.92236,-132.616,2.31934,-59.082,10.0708,-0.402039,-0.0150757,-0.0290527,0.914978,-9.33333,-27.1333,-61.725,4681,-30308
30276,89302,0.291895,-2.42129,15.2694,-2.36206,2.64771,-132.632,0.732422,-56.6406,11.0474,-0.401886,-0.0128784,-0.0281677,0.9151,-9.20833,-27.125,-61.0833,4681,-30308
30282,89308,0.244043,-2.47871,15.3269,-2.38403,2.38403,-132.649,-1.64795,-54.4434,10.9863,-0.401733,-0.0107117,-0.0274353,0.915222,-9.1,-27.0917,-60.4583,4681,-30308
30288,89314,0.220117,-2.4835,15.3364,-2.42249,2.13135,-132.671,-4.39453,-52.9175,10.0098,-0.40152,-0.00854492,-0.026825,0.915344,-9.025,-27.0417,-59.7833,4681,-30308
30294,89320,0.29668,-2.27773,15.2646,-2.54883,1.63147,-132.77,-11.6577,-51.6357,3.54004,-0.401215,-0.00637817,-0.0263672,0.915527,-8.93333,-27.3667,-58.45,4681,-30308
30300,89326,0.344531,-2.23467,15.3077,-2.64771,1.38428,-132.847,-16.2354,-51.4526,-0.488281,-0.400055,-0.00183105,-0.026001,0.916077,-8.90833,-27.3,-57.775,4681,-30308
30306,89332,0.325391,-2.20596,15.3843,-2.76306,1.14258,-132.935,-20.1416,-49.7437,-2.92969,-0.399292,0.000457764,-0.0260925,0.916412,-8.90833,-27.2417,-57.0583,4681,-30308
30312,89338,0.282324,-2.0624,15.4273,-2.8949,0.911865,-133.033,-23.0103,-47.4243,-4.02832,-0.398468,0.00274658,-0.0263367,0.916748,-8.925,-27.1917,-56.3417,4681,-30308
30318,89344,0.200977,-1.9332,15.4656,-3.03772,0.692139,-133.132,-25.5127,-44.8608,-3.72314,-0.397644,0.00494385,-0.0267334,0.917084,-8.98333,-27.5667,-55.6083,4681,-30308
30324,89350,0.129199,-1.7083,15.6427,-3.32886,0.31311,-133.303,-26.7944,-37.6587,-0.610352,-0.396881,0.00704956,-0.0272217,0.917389,-8.75,-27.4167,-54.1833,4681,-30308
30330,89356,0.0669922,-1.63174,15.6762,-3.47168,0.153809,-133.38,-26.001,-33.5083,1.2207,-0.395538,0.0107117,-0.0283813,0.917908,-8.525,-27.3667,-53.45,4681,-30308
30336,89362,0.0239258,-1.54082,15.657,-3.60352,0.0164795,-133.445,-23.9868,-29.3579,2.80762,-0.394928,0.0122681,-0.0289612,0.918121,-8.34167,-27.35,-52.6917,4681,-30308
30342,89368,0.0430664,-1.52646,15.547,-3.72437,-0.0933838,-133.511,-21.6064,-25.2686,4.3335,-0.394379,0.0136108,-0.0295105,0.918304,-8.23333,-27.35,-51.925,4681,-30308
30348,89374,0.100488,-1.49297,15.4369,-3.82874,-0.192261,-133.572,-19.3481,-21.5454,4.82178,-0.39386,0.01474,-0.0300293,0.918518,-8.19167,-27.375,-51.1833,4681,-30308
30354,89380,0.239258,-1.39248,14.9345,-4.0155,-0.346069,-133.704,-16.6016,-15.4419,4.08936,-0.393311,0.0157166,-0.0305481,0.918701,-7.425,-27.4167,-49.7417,4681,-30308
30360,89386,0.344531,-1.33027,14.6761,-4.10889,-0.406494,-133.781,-16.4185,-13.7329,3.17383,-0.392059,0.017334,-0.0315857,0.919189,-7.175,-27.4417,-49.075,4681,-30308
30366,89392,0.516797,-1.31592,14.4607,-4.19678,-0.455933,-133.863,-16.7236,-11.8408,2.56348,-0.391388,0.0180359,-0.032135,0.919434,-7,-27.4667,-48.3917,4681,-30308
30372,89398,0.588574,-1.27764,14.2693,-4.29016,-0.499878,-133.945,-17.0288,-10.2539,2.80762,-0.390686,0.0186768,-0.0327454,0.919708,-6.45833,-27.5,-47.725,4681,-30308
30378,89404,0.593359,-1.23936,14.1593,-4.38354,-0.532837,-134.028,-16.6626,-8.05664,3.96729,-0.389984,0.0192261,-0.0333557,0.919952,-6.025,-27.5417,-47.075,4681,-30308
30384,89410,0.684277,-1.10537,14.0157,-4.54285,-0.582275,-134.182,-13.7939,-5.5542,6.04248,-0.389343,0.0197144,-0.0339661,0.920197,-5.375,-27.65,-45.775,4664,-30306
30390,89416,0.741699,-1.01924,13.9009,-4.60327,-0.598755,-134.258,-11.5967,-4.57764,6.10352,-0.388092,0.0204468,-0.0349731,0.920685,-5.14167,-27.6833,-45.1333,4664,-30306
30396,89422,0.689063,-0.957031,13.7478,-4.6582,-0.609741,-134.335,-9.76563,-3.66211,5.92041,-0.387451,0.0206909,-0.0353699,0.920929,-4.975,-27.7417,-44.4583,4664,-30306
30402,89428,0.569434,-0.937891,13.676,-4.70215,-0.620728,-134.423,-7.8125,-2.68555,5.67627,-0.386749,0.0209045,-0.0357056,0.921204,-4.425,-27.7917,-43.8083,4664,-30306
30408,89434,0.449805,-0.952246,13.5516,-4.73511,-0.626221,-134.506,-6.16455,-1.58691,5.98145,-0.386078,0.0209961,-0.0360107,0.921478,-3.95833,-27.825,-43.2083,4664,-30306
30414,89440,0.311035,-0.952246,13.3219,-4.78455,-0.609741,-134.681,-3.05176,0.976563,6.16455,-0.385376,0.0210571,-0.0362549,0.921753,-3.24167,-27.8417,-42.075,4664,-30306
30420,89446,0.267969,-0.971387,13.1544,-4.79553,-0.598755,-134.775,-1.83105,2.13623,5.61523,-0.383911,0.0209045,-0.0366211,0.922333,-2.95833,-27.8333,-41.5667,4664,-30306
30426,89452,0.282324,-0.952246,13.0108,-4.80103,-0.576782,-134.868,-0.915527,3.72314,4.88281,-0.383148,0.0207214,-0.0367737,0.922668,-2.73333,-27.8,-41.0833,4664,-30306
30432,89458,0.258398,-0.937891,12.8338,-4.80652,-0.549316,-134.973,-0.366211,4.82178,3.72314,-0.382324,0.0204773,-0.0368958,0.923004,-2.54167,-27.7667,-40.65,4664,-30306
30438,89464,0.29668,-0.942676,12.6615,-4.81201,-0.516357,-135.088,-0.305176,5.79834,2.62451,-0.381439,0.0202332,-0.0370483,0.92337,-2.36667,-27.7333,-40.25,4664,-30306
30444,89470,0.334961,-0.90918,12.3792,-4.8175,-0.439453,-135.324,-0.0610352,8.60596,0.915527,-0.380493,0.0198975,-0.0372314,0.923767,-2.09167,-27.6417,-39.4333,4664,-30306
30450,89476,0.387598,-0.880469,12.2644,-4.8175,-0.390015,-135.45,0.244141,9.39941,0.488281,-0.37854,0.019104,-0.0375977,0.924561,-1.975,-27.5917,-39.0333,4664,-30306
30456,89482,0.478516,-0.823047,12.1304,-4.8175,-0.340576,-135.577,0.488281,10.376,0,-0.377533,0.0186462,-0.0377808,0.924988,-1.875,-27.5417,-38.6583,4664,-30306
30462,89488,0.535937,-0.837402,12.006,-4.8175,-0.285645,-135.703,1.09863,11.4746,0.0610352,-0.376526,0.018158,-0.0379639,0.925385,-1.775,-27.525,-38.3583,4664,-30306
30468,89494,0.540723,-0.799121,11.848,-4.80652,-0.219727,-135.829,1.70898,12.6343,0.732422,-0.375519,0.0175781,-0.038147,0.925812,-1.68333,-27.4833,-38.125,4664,-30306
30474,89500,0.521582,-0.684277,11.5035,-4.78455,-0.0878906,-136.066,2.99072,13.5498,2.86865,-0.374573,0.0169678,-0.0382996,0.926208,-1.49167,-27.4333,-37.8333,4664,-30306
30480,89506,0.564648,-0.645996,11.3743,-4.76807,-0.0219727,-136.181,3.60107,13.9771,4.02832,-0.372772,0.0157166,-0.0385437,0.926941,-1.39167,-27.4333,-37.7417,4664,-30306
30486,89512,0.60293,-0.626855,11.2643,-4.75159,0.0439453,-136.285,4.08936,14.6484,5.31006,-0.371948,0.0150452,-0.0386353,0.927277,-1.28333,-27.4083,-37.6917,4664,-30306
30492,89518,0.60293,-0.660352,11.1686,-4.72961,0.115356,-136.384,4.94385,14.9536,6.5918,-0.371185,0.0143433,-0.0386963,0.927582,-1.16667,-27.3917,-37.6583,4664,-30306
30498,89524,0.60293,-0.660352,11.0298,-4.70215,0.192261,-136.478,5.7373,14.6484,7.8125,-0.370453,0.0136414,-0.0387268,0.927887,-1.05,-27.3917,-37.625,4664,-30306
30504,89530,0.502441,-0.703418,10.7857,-4.64172,0.335083,-136.648,6.71387,14.7705,10.7422,-0.369751,0.0129395,-0.0387268,0.928162,-0.791667,-27.3583,-37.55,4664,-30306
30510,89536,0.430664,-0.698633,10.6709,-4.60876,0.406494,-136.719,6.89697,14.7095,12.0239,-0.368561,0.0115051,-0.0386963,0.92868,-1.075,-27.3583,-37.5083,4664,-30306
30516,89542,0.425879,-0.698633,10.6087,-4.5813,0.477905,-136.785,6.53076,14.5874,12.9395,-0.368042,0.0108032,-0.0386963,0.928894,-1.30833,-27.3333,-37.4583,4664,-30306
30522,89548,0.387598,-0.736914,10.5273,-4.54834,0.549316,-136.851,6.04248,13.855,12.7563,-0.367554,0.0101318,-0.0386963,0.929077,-1.51667,-27.325,-37.45,4664,-30306
30528,89554,0.421094,-0.717773,10.4269,-4.52637,0.609741,-136.923,5.49316,12.8784,11.8408,-0.367004,0.00952148,-0.0386963,0.929321,-1.675,-27.3167,-37.4917,4664,-30306
30534,89560,0.272754,-0.674707,10.2546,-4.49341,0.719604,-137.071,2.68555,11.2915,9.70459,-0.366425,0.00897217,-0.0387268,0.929535,-1.89167,-27.3,-37.6583,4664,-30306
30540,89566,0.153125,-0.636426,10.1254,-4.49341,0.769043,-137.153,0.671387,10.5591,8.42285,-0.365173,0.00802612,-0.0389709,0.930023,-1.93333,-27.2667,-37.825,4664,-30306
30546,89572,0.090918,-0.60293,10.0488,-4.4989,0.812988,-137.241,-1.09863,9.39941,6.89697,-0.364441,0.00769043,-0.0391541,0.930328,-1.95,-27.2333,-38.025,4664,-30306
30552,89578,0.00957031,-0.521582,9.94834,-4.51538,0.85144,-137.34,-3.05176,8.60596,5.37109,-0.363678,0.00738525,-0.0394287,0.930603,-1.95,-27.2083,-38.25,4664,-30306
30558,89584,-0.00478516,-0.459375,9.88613,-4.54285,0.884399,-137.444,-4.45557,8.05664,4.02832,-0.362854,0.00714111,-0.0397339,0.930908,-1.91667,-27.1833,-38.4917,4664,-30306
30564,89590,-0.0861328,-0.349316,9.8,-4.59778,0.950317,-137.653,-5.5542,7.08008,3.23486,-0.362,0.00692749,-0.0400696,0.931244,-2.25833,-27.175,-38.9833,4664,-30306
30570,89596,-0.119629,-0.334961,9.7665,-4.62524,0.977783,-137.752,-4.94385,6.7749,3.96729,-0.360352,0.00656128,-0.0407104,0.931854,-2.55833,-27.2,-39.225,4664,-30306
30576,89602,-0.0430664,-0.267969,9.68994,-4.64172,1.00525,-137.834,-4.02832,6.65283,5.92041,-0.35968,0.00634766,-0.0409546,0.932098,-2.825,-27.225,-39.45,4664,-30306
