TimeSinceCollection,Timestamp,PlantarValue
1408,875184,22;0;2;13;0;1;3;11;0;2;3;10;0;2;2;11;0;1;2;6;0;1;2;4;6;0;1;2;4;0;6;0;2;2;4;0;0;2;3;4;0;2;3;4;0
1424,875200,23;0;2;12;0;2;2;11;0;2;1;6;0;2;2;10;0;1;3;6;0;1;3;4;6;0;2;3;4;0;6;0;1;3;3;0;0;1;2;4;0;1;3;4;0
1440,875216,22;0;2;12;0;1;3;12;0;1;2;6;0;1;2;11;0;2;2;6;0;1;3;4;6;0;2;1;4;0;6;0;2;2;5;0;0;1;3;4;0;3;2;4;0
1456,875232,23;0;2;13;0;1;2;12;0;2;2;6;0;1;2;11;0;1;2;6;0;1;3;4;6;0;2;2;4;0;6;0;1;3;4;0;0;2;2;4;0;3;2;4;0
1472,875248,23;0;2;13;0;2;3;11;0;2;3;7;0;2;2;12;0;2;3;6;0;2;3;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;3;4;0;2;4;4;0
1488,875264,23;0;2;12;0;6;4;11;0;1;2;6;0;2;3;10;0;1;2;6;0;2;2;4;7;0;1;2;4;0;6;0;2;2;4;0;0;1;2;4;0;1;2;4;0
1504,875280,23;0;4;12;0;2;1;12;0;1;2;6;0;2;2;7;0;1;2;6;0;1;2;4;7;0;2;3;4;0;6;0;1;3;4;0;0;1;3;4;0;1;3;4;0
1520,875296,23;0;3;12;0;2;3;10;0;2;2;6;0;2;4;11;0;1;3;6;0;1;3;4;6;0;1;3;4;0;6;0;2;2;4;0;0;1;2;4;0;2;2;4;0
1536,875312,22;0;2;12;0;2;2;10;0;1;3;6;0;3;3;10;0;2;2;6;0;2;8;4;6;0;3;2;4;0;6;0;2;3;4;0;0;2;3;4;0;2;3;4;0
1552,875328,23;1;2;13;0;2;3;11;0;3;3;6;0;2;2;11;0;1;2;6;0;2;3;4;6;0;2;2;4;0;6;0;2;2;6;0;0;1;3;4;0;1;2;4;0
1568,875344,22;0;2;12;0;2;2;12;0;2;2;6;3;1;2;11;0;2;2;6;0;2;3;4;7;0;1;6;4;0;6;0;2;5;4;0;0;2;3;4;0;2;3;4;0
1584,875360,22;0;2;12;0;2;2;10;0;2;3;6;0;1;2;10;0;2;3;6;0;1;2;4;8;0;2;2;4;0;6;0;1;2;4;0;0;1;2;4;0;1;3;4;0
1600,875376,23;0;3;12;0;1;2;12;0;2;3;7;0;2;3;11;0;2;3;6;0;2;2;4;6;0;1;2;4;0;6;0;3;2;4;0;0;1;2;4;0;2;3;4;1
1616,875392,23;0;2;12;0;2;2;11;0;3;2;6;0;2;3;12;0;2;3;6;0;1;3;4;6;0;1;3;4;0;6;0;2;3;4;0;0;2;2;4;0;2;3;4;0
1632,875408,23;0;2;13;0;1;3;12;0;2;3;6;0;1;3;11;0;2;2;6;0;2;3;4;6;0;1;2;4;0;6;0;1;4;4;0;0;1;2;4;0;2;3;4;0
1648,875424,23;1;2;10;0;1;2;11;0;1;2;6;0;1;3;11;0;2;3;6;0;1;2;4;6;0;1;3;4;0;6;0;2;2;4;0;0;1;2;4;0;2;3;4;0
1664,875440,22;0;2;12;0;2;2;11;0;2;3;6;0;1;2;15;0;2;3;6;0;2;3;4;6;0;1;2;4;0;6;0;2;2;4;0;0;2;2;4;1;2;3;4;3
1680,875456,23;0;2;12;0;2;3;12;0;2;3;7;0;2;3;12;0;1;2;7;0;3;3;4;6;0;2;3;4;0;6;0;2;3;4;0;0;2;2;4;0;2;0;4;0
1696,875472,24;0;2;12;0;1;2;12;0;2;2;6;0;1;2;11;0;1;3;6;0;1;2;4;6;0;2;3;4;0;6;0;1;3;5;0;0;1;2;4;0;1;3;4;0
1712,875488,22;0;2;12;0;1;3;12;0;1;3;6;0;1;2;12;0;1;3;6;0;2;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;1;3;4;0;2;3;4;0
1728,875504,22;0;3;12;0;2;2;10;0;2;3;6;0;1;2;10;0;1;2;6;0;2;2;4;6;2;8;3;4;0;6;2;1;2;4;0;0;2;2;4;0;1;2;4;0
1744,875520,23;0;2;12;0;2;3;12;0;1;3;7;0;2;2;12;0;2;0;8;0;2;3;5;6;0;2;3;4;0;6;0;2;3;4;0;0;2;3;4;0;2;3;4;0
1760,875536,23;0;4;12;0;4;3;13;0;2;2;6;0;2;2;11;0;1;2;6;0;3;3;3;6;0;1;3;4;0;6;0;1;2;4;0;0;2;3;4;0;4;2;4;0
1776,875552,23;0;1;12;0;2;3;12;0;1;2;6;0;0;3;11;0;2;3;6;2;1;3;4;4;0;1;2;4;0;6;0;3;2;4;0;0;2;2;4;0;1;3;4;0
1792,875568,21;1;2;14;0;2;2;11;0;2;2;8;0;2;2;12;0;2;3;6;0;1;2;4;6;0;1;2;3;0;6;0;1;3;4;0;0;2;2;4;0;2;3;4;0
1808,875584,23;0;2;13;1;2;2;10;0;2;3;6;0;2;2;11;0;1;2;6;0;2;3;4;6;0;1;3;4;0;3;0;2;2;4;0;0;1;2;4;0;1;2;4;0
1824,875600,23;1;2;13;0;1;3;10;1;1;2;6;0;2;0;11;0;4;3;7;0;1;2;4;7;0;2;2;4;0;6;0;2;3;4;3;0;1;2;4;0;2;3;4;0
1840,875616,22;0;2;12;0;2;2;13;0;2;2;6;0;2;8;10;0;4;1;6;0;1;3;6;6;0;1;2;4;0;6;0;2;3;4;0;0;2;2;4;0;0;3;4;0
1856,875632,22;0;2;13;0;2;3;12;0;1;3;6;1;2;3;11;0;2;3;7;0;2;3;4;6;0;2;3;4;0;6;0;2;3;4;0;0;1;2;4;0;2;3;3;0
1872,875648,23;0;2;12;0;2;2;12;0;2;2;6;0;2;2;11;0;2;3;6;0;1;2;4;7;0;1;3;4;0;6;0;2;3;4;0;0;2;2;4;0;2;3;4;1
1888,875664,23;0;2;12;0;2;3;10;0;1;2;6;0;2;3;11;0;1;2;6;0;1;3;4;6;0;2;3;4;0;6;0;2;3;4;0;0;2;3;4;0;2;2;4;0
1904,875680,22;0;1;12;0;2;1;11;0;1;2;6;0;2;2;11;0;2;3;6;0;1;3;4;7;0;2;3;4;0;6;0;1;2;4;0;0;1;2;4;0;2;2;4;0
1920,875696,23;0;2;12;0;1;3;12;0;1;9;6;0;2;3;12;0;1;2;6;0;2;1;4;6;0;1;2;4;0;6;0;2;3;4;0;0;2;3;4;0;3;2;4;0
1936,875712,23;0;2;12;0;1;3;11;0;1;3;6;0;2;2;11;0;3;2;6;0;2;2;4;6;0;2;3;4;0;6;0;3;2;4;0;0;2;3;4;0;2;2;4;0
1952,875728,22;0;0;13;0;2;2;12;0;2;3;6;0;3;2;12;0;1;2;6;0;1;2;4;6;0;2;2;4;1;6;0;3;3;4;0;0;4;4;4;0;2;2;4;0
1968,875744,23;0;2;11;0;2;2;10;0;2;3;6;0;1;3;11;0;2;3;6;0;2;2;4;6;0;2;3;4;0;6;0;1;3;4;0;0;2;3;4;0;1;3;4;0
1984,875760,23;0;2;13;0;2;2;12;0;4;3;6;0;2;2;11;0;2;3;6;0;1;2;4;6;0;2;3;4;0;6;0;2;3;4;0;0;2;3;4;0;2;2;4;0
2000,875776,23;0;2;13;0;2;3;11;0;1;3;7;0;2;2;11;0;2;2;6;0;1;2;6;5;0;2;3;4;1;7;0;2;2;4;0;0;1;3;4;0;1;2;4;0
2016,875792,23;0;2;12;0;2;3;11;1;2;3;6;0;2;3;11;0;2;2;7;0;1;2;4;7;0;2;3;4;0;7;0;1;3;4;0;0;2;2;4;0;1;3;4;0
