TimeSinceCollection,Timestamp,AngularVelX,AngularVelY,AngularVelZ,AngleRoll,AnglePitch,AngleYaw,AccX,AccY,AccZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
36432,489025,1.77002,-0.0610352,3.11279,-83.7543,-23.0054,-160.005,3.19648,-9.36455,1.08145,-0.0043335,-0.260162,0.618286,-0.741547,-79.8583,62.3417,-86,-10297,-28504
36438,489031,2.0752,0.366211,3.11279,-83.7378,-22.9779,-160.049,3.37832,-9.14443,1.05273,-0.00442505,-0.259766,0.618378,-0.741608,-79.8333,62.35,-86.0083,-10297,-28504
36444,489037,1.77002,0.793457,3.54004,-83.7268,-22.9449,-160.098,3.33047,-9.32148,0.966602,-0.00466919,-0.258881,0.618561,-0.74176,-79.8,62.3333,-86.0333,-10297,-28504
36450,489043,3.05176,0.915527,4.02832,-83.6884,-22.8845,-160.197,3.48359,-9.23535,0.923535,-0.00476074,-0.258453,0.618652,-0.741852,-79.7833,62.3083,-86.075,-10297,-28504
36456,489049,3.41797,1.58691,4.15039,-83.6664,-22.8516,-160.252,3.47402,-9.20186,0.985742,-0.00482178,-0.257996,0.618683,-0.741974,-79.7917,62.3167,-86.0833,-10297,-28504
36462,489055,3.17383,2.56348,4.63867,-83.6444,-22.8131,-160.307,3.33525,-9.26885,1.03838,-0.00491333,-0.257507,0.618744,-0.742096,-79.7667,62.3,-86.075,-10297,-28504
36468,489061,3.78418,2.50244,4.69971,-83.6224,-22.7802,-160.362,3.31611,-9.25449,0.985742,-0.0050354,-0.256989,0.618805,-0.742218,-79.7583,62.2917,-86.0917,-10297,-28504
36474,489067,4.15039,2.86865,4.88281,-83.595,-22.7417,-160.422,2.89502,-9.11572,0.971387,-0.00524902,-0.25592,0.618896,-0.742523,-79.7417,62.3,-86.1083,-10297,-28504
36480,489073,4.39453,2.0752,4.76074,-83.5236,-22.6648,-160.532,3.18691,-9.27842,1.22979,-0.00531006,-0.255371,0.618835,-0.742767,-79.6833,62.2833,-86.175,-10305,-28503
36486,489079,5.18799,3.41797,4.69971,-83.4906,-22.6318,-160.593,3.16299,-9.19707,1.15322,-0.00540161,-0.254852,0.618866,-0.74292,-79.6583,62.2833,-86.2083,-10305,-28503
36492,489085,5.12695,3.35693,3.78418,-83.4576,-22.5989,-160.659,2.98594,-9.20186,1.14844,-0.00549316,-0.254303,0.618866,-0.743103,-79.6333,62.2917,-86.2167,-10305,-28503
36498,489091,5.37109,3.23486,3.17383,-83.4247,-22.5714,-160.719,3.11035,-9.21143,1.18672,-0.00564575,-0.253784,0.618866,-0.743286,-79.6333,62.2833,-86.2417,-10305,-28503
36504,489097,5.37109,3.60107,3.17383,-83.3862,-22.5385,-160.779,3.10078,-9.221,1.18672,-0.00595093,-0.252777,0.618805,-0.743683,-79.5833,62.2417,-86.2,-10305,-28503
36510,489103,6.16455,3.84521,2.13623,-83.3148,-22.489,-160.906,3.24434,-9.25449,1.08623,-0.00610352,-0.252289,0.618744,-0.743866,-79.4833,62.125,-86.125,-10305,-28503
36516,489109,6.40869,4.39453,2.19727,-83.2709,-22.467,-160.972,3.31611,-9.3167,1.00488,-0.00631714,-0.251801,0.618683,-0.74411,-79.45,62.075,-86.0833,-10305,-28503
36522,489115,7.20215,4.88281,2.80762,-83.2214,-22.4396,-161.043,3.52188,-9.29277,0.904395,-0.00650024,-0.251282,0.618622,-0.744324,-79.4,62.0083,-86.05,-10305,-28503
36528,489121,7.62939,5.92041,3.78418,-83.172,-22.4066,-161.115,3.47881,-9.31191,0.861328,-0.00668335,-0.250763,0.61853,-0.744568,-79.3667,61.975,-86.0667,-10305,-28503
36534,489127,9.70459,7.08008,5.18799,-83.1171,-22.3737,-161.191,3.53623,-9.28799,1.01924,-0.00701904,-0.249542,0.618317,-0.745178,-79.35,61.9667,-86.1,-10305,-28503
36540,489133,9.52148,7.08008,5.7373,-82.9962,-22.2913,-161.345,3.44053,-9.1875,1.22021,-0.00717163,-0.248871,0.618164,-0.745514,-79.2667,61.9167,-86.1667,-10305,-28503
36546,489139,9.09424,7.08008,6.28662,-82.9358,-22.2473,-161.422,3.4166,-9.221,1.27764,-0.00732422,-0.248199,0.618011,-0.74585,-79.2167,61.875,-86.175,-10305,-28503
36552,489145,8.36182,6.46973,6.71387,-82.8864,-22.1979,-161.499,3.39746,-9.22578,1.21543,-0.00741577,-0.247528,0.61792,-0.746155,-79.1917,61.85,-86.1833,-10305,-28503
36558,489151,8.66699,6.53076,6.83594,-82.8314,-22.1539,-161.57,3.40225,-9.30713,1.22021,-0.00753784,-0.246826,0.617828,-0.74646,-79.1917,61.825,-86.1917,-10305,-28503
36564,489157,8.30078,6.22559,8.30078,-82.7765,-22.1045,-161.642,3.40703,-9.26885,1.30156,-0.00769043,-0.245453,0.617645,-0.74707,-79.175,61.8083,-86.2083,-10305,-28503
36570,489163,8.05664,5.98145,8.48389,-82.6776,-21.9946,-161.785,3.29219,-9.24014,1.43555,-0.00772095,-0.244751,0.617554,-0.747345,-79.1417,61.8333,-86.2583,-10305,-28503
36576,489169,7.50732,5.43213,8.30078,-82.6282,-21.9452,-161.851,3.10557,-9.23535,1.46426,-0.00775146,-0.244049,0.617493,-0.74765,-79.1,61.85,-86.2833,-10305,-28503
36582,489175,7.32422,4.94385,8.54492,-82.5842,-21.8903,-161.911,3.12949,-9.23535,1.31592,-0.00778198,-0.243378,0.617432,-0.747894,-79.05,61.8333,-86.3167,-10305,-28503
36588,489181,7.20215,4.21143,8.8501,-82.5403,-21.8353,-161.971,3.25391,-9.26406,1.30156,-0.0078125,-0.242706,0.617401,-0.748169,-78.9833,61.8083,-86.375,-10305,-28503
36594,489187,6.7749,3.11279,8.91113,-82.5018,-21.7804,-162.026,3.18691,-9.13008,1.45469,-0.00775146,-0.241425,0.61731,-0.748627,-78.9417,61.7833,-86.45,-10289,-28505
36600,489193,5.92041,3.2959,8.97217,-82.4304,-21.676,-162.131,3.21563,-9.17314,1.36855,-0.00769043,-0.240814,0.61731,-0.748871,-78.85,61.675,-86.6917,-10289,-28505
36606,489199,6.16455,3.23486,8.8501,-82.392,-21.6211,-162.186,3.20127,-9.34062,1.23936,-0.00765991,-0.240173,0.61731,-0.749054,-78.8083,61.625,-86.7417,-10289,-28505
36612,489205,6.5918,3.17383,9.39941,-82.359,-21.5662,-162.241,3.23477,-9.34541,1.13408,-0.00762939,-0.239563,0.617279,-0.749268,-78.775,61.5917,-86.7917,-10289,-28505
36618,489211,7.44629,3.11279,9.8877,-82.3151,-21.5057,-162.29,3.30654,-9.3502,1.20107,-0.00756836,-0.238953,0.617279,-0.749481,-78.7417,61.5583,-86.8167,-10289,-28505
36624,489217,7.69043,4.08936,10.8032,-82.2766,-21.4453,-162.345,3.43096,-9.4459,0.966602,-0.00741577,-0.23764,0.617188,-0.749939,-78.7,61.5083,-86.7917,-10289,-28505
36630,489223,8.8501,3.90625,12.146,-82.1832,-21.3135,-162.455,3.46924,-9.47939,0.985742,-0.00732422,-0.236969,0.617157,-0.750183,-78.625,61.4583,-86.8083,-10289,-28505
36636,489229,9.46045,4.94385,12.8174,-82.1338,-21.2421,-162.51,3.43574,-9.38369,1.18193,-0.00717163,-0.236267,0.617096,-0.750488,-78.575,61.4417,-86.8167,-10289,-28505
36642,489235,9.94873,4.88281,13.7939,-82.0789,-21.1652,-162.565,3.24434,-9.32148,1.40684,-0.00701904,-0.235504,0.617035,-0.750763,-78.4833,61.4083,-86.8417,-10289,-28505
36648,489241,9.64355,4.88281,14.0381,-82.0239,-21.0883,-162.625,3.17256,-9.35977,1.45469,-0.00683594,-0.234711,0.616943,-0.751099,-78.4,61.375,-86.8667,-10289,-28505
36654,489247,9.33838,4.27246,15.1978,-81.925,-20.9235,-162.729,3.23477,-9.29756,1.58867,-0.00640869,-0.233124,0.616791,-0.751709,-78.35,61.3583,-86.9,-10289,-28505
36660,489253,9.0332,4.39453,15.625,-81.8756,-20.8356,-162.779,3.21563,-9.37891,1.65566,-0.00619507,-0.23233,0.61676,-0.751984,-78.2167,61.275,-86.975,-10289,-28505
36666,489259,8.91113,3.60107,16.1133,-81.8262,-20.7477,-162.828,3.08164,-9.37412,1.86621,-0.00592041,-0.231537,0.616699,-0.752289,-78.1333,61.2333,-87.0083,-10289,-28505
36672,489265,8.17871,3.54004,15.686,-81.7877,-20.6653,-162.872,3.05293,-9.45547,1.69395,-0.00564575,-0.230713,0.616669,-0.752563,-78.0667,61.1917,-87.05,-10289,-28505
36678,489271,8.42285,2.19727,15.9302,-81.7438,-20.5774,-162.911,3.21563,-9.64688,1.66045,-0.00537109,-0.22995,0.616638,-0.752808,-77.9917,61.1417,-87.0833,-10289,-28505
36684,489277,8.91113,2.92969,17.8833,-81.6559,-20.3961,-162.993,3.69893,-9.84307,1.37813,-0.00476074,-0.228424,0.616577,-0.753326,-77.9167,61.075,-87.0917,-10289,-28505
36690,489283,10.1318,3.17383,19.2261,-81.6064,-20.2972,-163.037,3.61758,-10.0105,1.07666,-0.00439453,-0.2276,0.616547,-0.753601,-77.7917,60.975,-87.1167,-10289,-28505
36696,489289,11.9019,3.78418,20.9961,-81.546,-20.1874,-163.081,3.98125,-10.0728,0.980957,-0.0039978,-0.226746,0.616516,-0.753906,-77.7333,60.9417,-87.1417,-10289,-28505
36702,489295,13.3667,6.34766,23.4375,-81.4746,-20.061,-163.136,4.01953,-10.2211,0.60293,-0.00354004,-0.22583,0.616425,-0.754272,-77.6333,60.9083,-87.1833,-10289,-28505
36708,489301,15.9912,5.61523,25.9399,-81.3977,-19.9292,-163.18,4.06738,-10.6374,0.545508,-0.00305176,-0.224792,0.616302,-0.754669,-77.525,60.875,-87.2083,-10289,-28505
36714,489307,22.9492,5.98145,32.5928,-81.1835,-19.6161,-163.273,4.3832,-10.3503,0.765625,-0.00170898,-0.222504,0.615845,-0.755737,-77.4583,60.8583,-87.2417,-10272,-28507
36720,489313,22.2778,6.71387,36.438,-81.0736,-19.4293,-163.317,5.09141,-10.6087,1.27764,-0.000823975,-0.221222,0.615509,-0.756378,-77.2667,60.7917,-87.3583,-10272,-28507
36726,489319,23.0713,11.8408,41.1987,-80.9583,-19.2206,-163.383,4.90957,-10.6278,0.913965,9.16E-05,-0.219818,0.615234,-0.757019,-77.15,60.7583,-87.425,-10272,-28507
36732,489325,23.4985,10.3149,45.7764,-80.8429,-18.9899,-163.438,4.81865,-11.1207,0.660352,0.00106812,-0.21814,0.61496,-0.75769,-77.0417,60.7333,-87.525,-10272,-28507
36738,489331,27.6489,12.146,50.4761,-80.7056,-18.7372,-163.493,5.15361,-11.1686,0.703418,0.0022583,-0.2164,0.614746,-0.758392,-76.9333,60.7083,-87.6167,-10272,-28507
36744,489337,29.1748,15.9912,60.791,-80.4144,-18.1549,-163.625,4.79951,-10.2881,1.42598,0.00500488,-0.212341,0.614075,-0.760071,-76.7917,60.6583,-87.725,-10272,-28507
36750,489343,26.4893,14.5874,65.0024,-80.2826,-17.8308,-163.68,4.35928,-10.2163,1.42598,0.00656128,-0.210022,0.6138,-0.760925,-76.4833,60.5333,-87.9417,-10272,-28507
36756,489349,25.5737,14.2212,68.2983,-80.1617,-17.4902,-163.735,3.96211,-10.3455,1.68916,0.00823975,-0.207642,0.613617,-0.761688,-76.325,60.425,-88.05,-10272,-28507
36762,489355,23.8647,12.8174,71.0449,-80.0519,-17.1442,-163.773,3.47881,-10.0632,2.09111,0.0100098,-0.2052,0.613525,-0.762421,-76.1333,60.3167,-88.125,-10272,-28507
36768,489361,22.3389,11.9629,72.7539,-79.953,-16.7871,-163.806,3.24912,-9.82871,2.65576,0.0119019,-0.202728,0.613464,-0.763092,-75.9417,60.2083,-88.2,-10272,-28507
36774,489367,15.2588,9.82666,73.4863,-79.8047,-16.0675,-163.856,2.58398,-9.49854,3.35439,0.0158386,-0.197754,0.613586,-0.764221,-75.7417,60.1083,-88.2583,-10272,-28507
36780,489373,11.3525,8.78906,73.7915,-79.7552,-15.7104,-163.872,2.37344,-9.30713,3.21563,0.0178223,-0.195343,0.6138,-0.764648,-75.2833,59.9083,-88.3583,-10272,-28507
36786,489379,6.89697,7.50732,74.2188,-79.7333,-15.3534,-163.883,2.58398,-9.61816,3.29219,0.0198059,-0.192932,0.614136,-0.764923,-75.025,59.8083,-88.4083,-10272,-28507
36792,489385,4.94385,7.32422,74.3408,-79.7223,-14.9963,-163.889,2.51699,-9.65645,3.26348,0.0218201,-0.190582,0.614594,-0.765106,-74.75,59.7167,-88.45,-10272,-28507
36798,489391,2.92969,6.65283,74.8291,-79.7168,-14.6338,-163.889,2.25859,-9.56074,3.12471,0.0238037,-0.188202,0.615112,-0.765198,-74.4917,59.6333,-88.4917,-10272,-28507
36804,489397,-2.2583,4.76074,74.2188,-79.7388,-13.9197,-163.878,1.73223,-9.12051,3.12949,0.027832,-0.183563,0.616272,-0.765259,-74.2167,59.55,-88.525,-10272,-28507
36810,489403,-4.5166,2.0752,73.0591,-79.7717,-13.5736,-163.861,1.39248,-9.13486,2.74189,0.0298462,-0.181305,0.616974,-0.765167,-73.6667,59.4167,-88.65,-10272,-28507
36816,489409,-7.75146,-0.793457,72.1436,-79.8267,-13.233,-163.828,1.49775,-9.30713,2.4835,0.0318909,-0.179169,0.617706,-0.764984,-73.4,59.3417,-88.7083,-10272,-28507
36822,489415,-8.8501,-1.64795,71.167,-79.8816,-12.8979,-163.79,1.90928,-9.51289,2.44521,0.0339355,-0.177124,0.618561,-0.764679,-73.1167,59.25,-88.775,-10272,-28507
36828,489421,-8.78906,-0.915527,71.228,-79.9365,-12.5629,-163.757,1.95234,-9.59902,2.20117,0.0359497,-0.175171,0.619415,-0.764374,-72.8333,59.1667,-88.825,-10272,-28507
36834,489427,-9.46045,-1.40381,70.1294,-80.0464,-11.8982,-163.696,1.27764,-9.41719,1.89971,0.039978,-0.171173,0.621094,-0.763702,-72.3083,59.075,-88.8583,-10272,-28507
36840,489433,-10.1318,-2.2583,69.0308,-80.1123,-11.5741,-163.663,1.13887,-9.37891,1.68916,0.0419617,-0.16922,0.621918,-0.763336,-72.0083,59.0167,-88.8417,-10272,-28507
36846,489439,-9.8877,-3.54004,68.6646,-80.1727,-11.25,-163.619,1.21543,-9.30234,1.41641,0.0439453,-0.167328,0.622772,-0.76297,-71.7083,58.95,-88.8,-10272,-28507
36852,489445,-10.1929,-4.69971,67.9932,-80.2332,-10.9314,-163.575,1.41162,-9.33105,1.32549,0.045929,-0.165497,0.623596,-0.762573,-71.425,58.8917,-88.7833,-10272,-28507
36858,489451,-10.6812,-5.18799,68.7256,-80.2991,-10.6073,-163.526,1.33027,-9.52725,1.3542,0.0479431,-0.163696,0.62442,-0.762177,-71.15,58.8333,-88.75,-10272,-28507
36864,489457,-9.09424,-6.95801,68.5425,-80.4199,-9.97009,-163.416,1.0001,-9.52725,1.32549,0.052063,-0.160156,0.626068,-0.761292,-70.5833,58.7333,-88.6833,-10272,-28507
36870,489463,-7.99561,-7.38525,67.9932,-80.4749,-9.65149,-163.356,1.00967,-9.40762,1.33984,0.0541687,-0.158417,0.626831,-0.760864,-70.35,58.725,-88.6667,-10272,-28507
36876,489469,-7.56836,-8.11768,68.0542,-80.5243,-9.33838,-163.295,1.06709,-9.221,1.26328,0.0562744,-0.156708,0.627563,-0.760468,-70.1083,58.7,-88.6417,-10272,-28507
36882,489475,-8.30078,-7.8125,68.5425,-80.5792,-9.01428,-163.235,1.03359,-9.43154,1.36377,0.0584106,-0.154999,0.628265,-0.760071,-69.8333,58.65,-88.625,-10272,-28507
36888,489481,-8.17871,-8.91113,68.4814,-80.6342,-8.69568,-163.169,0.899609,-9.5751,1.2585,0.0605164,-0.15329,0.628998,-0.759644,-69.5583,58.6,-88.6083,-10272,-28507
36894,489487,-7.01904,-11.4136,68.1763,-80.733,-8.06396,-163.015,0.799121,-9.60381,1.225,0.0649109,-0.149994,0.630402,-0.758789,-69.0583,58.5,-88.675,-10272,-28507
36900,489493,-7.56836,-11.4136,68.0542,-80.788,-7.75085,-162.938,0.717773,-9.76172,1.30156,0.0671387,-0.148407,0.631073,-0.758362,-68.8083,58.4583,-88.6833,-10272,-28507
36906,489499,-6.34766,-13.2446,67.9932,-80.8319,-7.43774,-162.85,0.741699,-9.8335,1.21064,0.0693665,-0.14682,0.631744,-0.757904,-68.575,58.4167,-88.7167,-10272,-28507
36912,489505,-6.10352,-14.0381,68.4204,-80.8813,-7.11914,-162.762,0.645996,-9.58467,1.08145,0.0716248,-0.145264,0.632385,-0.757477,-68.3333,58.375,-88.7,-10272,-28507
36918,489511,-6.71387,-14.7705,68.0542,-80.9308,-6.80603,-162.669,0.435449,-9.66602,1.04795,0.0739441,-0.143738,0.632996,-0.757019,-68.075,58.3333,-88.6417,-10272,-28507
36924,489517,-7.14111,-16.2964,68.4204,-81.0297,-6.17981,-162.466,1.04316,-9.81436,0.660352,0.0786743,-0.140839,0.634216,-0.756073,-67.5417,58.2167,-88.5917,-10272,-28507
36930,489523,-6.65283,-14.7095,70.3125,-81.0791,-5.85571,-162.367,1.15322,-10.0488,0.617285,0.0810547,-0.139374,0.634857,-0.755554,-67.2917,58.1833,-88.5917,-10272,-28507
36936,489529,-5.61523,-15.625,72.0825,-81.123,-5.52612,-162.268,1.05273,-10.2115,0.875684,0.0834656,-0.137817,0.635498,-0.755035,-67.0667,58.15,-88.5917,-10272,-28507
36942,489535,-4.39453,-15.3198,72.876,-81.156,-5.18555,-162.169,0.62207,-10.1158,0.875684,0.0859375,-0.136261,0.636078,-0.754547,-66.8417,58.1,-88.6083,-10272,-28507
36948,489541,-4.57764,-17.334,73.2422,-81.2,-4.85046,-162.065,0.354102,-10.001,0.641211,0.0884399,-0.134644,0.636658,-0.754089,-66.6,58.0417,-88.625,-10281,-28506
36954,489547,-5.85938,-15.8081,75.9277,-81.2823,-4.15833,-161.845,1.00967,-9.86699,0.234473,0.0936279,-0.131531,0.637756,-0.753052,-66.2,57.95,-88.6833,-10281,-28506
36960,489553,-7.26318,-14.9536,77.2095,-81.3318,-3.80127,-161.746,0.301465,-10.0058,0.669922,0.0962219,-0.129852,0.638367,-0.752502,-65.975,57.875,-88.6833,-10281,-28506
36966,489559,-9.8877,-19.9585,77.6978,-81.3977,-3.44421,-161.625,-0.655566,-9.98184,0.468945,0.0988464,-0.128143,0.639038,-0.751892,-65.75,57.8,-88.7083,-10281,-28506
36972,489565,-12.3291,-25.9399,75.4395,-81.4746,-3.10364,-161.472,-1.29199,-9.93398,0.31582,0.101593,-0.126556,0.639771,-0.75116,-65.525,57.7167,-88.7417,-10281,-28506
36978,489571,-15.2588,-32.4707,73.4253,-81.568,-2.77405,-161.29,-1.60303,-9.69951,0.16748,0.107391,-0.124207,0.641357,-0.74942,-65.3,57.6417,-88.7833,-10281,-28506
36984,489577,-23.4985,-47.1191,68.9697,-81.8207,-2.15881,-160.823,-1.40684,-9.55117,-0.535937,0.110474,-0.123505,0.642242,-0.748322,-64.8667,57.4917,-88.8167,-10281,-28506
36990,489583,-27.832,-52.3071,66.4063,-81.98,-1.87317,-160.549,-1.52168,-10.1206,-0.746484,0.113647,-0.123077,0.643219,-0.74704,-64.675,57.45,-88.8167,-10281,-28506
36996,489589,-28.6255,-59.2651,63.5986,-82.1448,-1.59851,-160.247,-1.76094,-10.2546,-1.11494,0.116882,-0.122894,0.644318,-0.745636,-64.5167,57.4083,-88.7917,-10281,-28506
37002,489595,-31.25,-66.6504,59.9976,-82.3206,-1.35132,-159.911,-1.72266,-10.1302,-1.05273,0.120209,-0.123047,0.645386,-0.744171,-64.3333,57.3583,-88.7667,-10281,-28506
37008,489601,-31.6162,-73.3032,55.4199,-82.5018,-1.1261,-159.543,-2.02891,-9.69473,-1.46904,0.127075,-0.124329,0.647522,-0.740967,-64.1583,57.3167,-88.7167,-10281,-28506
37014,489607,-33.9966,-88.2568,44.5557,-82.8809,-0.758057,-158.719,-2.73711,-9.68994,-1.66045,0.130554,-0.125488,0.64856,-0.739227,-63.8417,57.2833,-88.6833,-10281,-28506
37020,489613,-34.8511,-96.7407,38.3301,-83.0786,-0.620728,-158.247,-2.78018,-9.74736,-2.08633,0.134064,-0.127075,0.649536,-0.737488,-63.7,57.25,-88.675,-10281,-28506
37026,489619,-31.9824,-104.431,32.5317,-83.2654,-0.510864,-157.742,-2.24902,-9.91006,-2.22988,0.137665,-0.129089,0.650452,-0.735657,-63.5917,57.2333,-88.6667,-10281,-28506
37032,489625,-27.71,-110.84,28.0762,-83.4247,-0.428467,-157.209,-1.73223,-9.82871,-2.33037,0.141296,-0.1315,0.651184,-0.733887,-63.5333,57.225,-88.6417,-10281,-28506
37038,489631,-22.2778,-114.258,23.7427,-83.562,-0.368042,-156.66,-1.37813,-10.001,-2.24902,0.148712,-0.137115,0.652008,-0.730652,-63.525,57.225,-88.6083,-10281,-28506
37044,489637,-8.30078,-121.338,14.7095,-83.7268,-0.307617,-155.517,-1.17715,-9.63731,-1.871,0.152405,-0.140167,0.652008,-0.729309,-63.55,57.1917,-88.5417,-10281,-28506
37050,489643,-0.671387,-125.488,7.62939,-83.7598,-0.324097,-154.918,-0.890039,-8.98652,-1.73223,0.156097,-0.143433,0.651764,-0.728119,-63.5667,57.1917,-88.5417,-10281,-28506
37056,489649,6.83594,-133.179,-2.50244,-83.7543,-0.401001,-154.292,-0.244043,-4.18701,-0.899609,0.15976,-0.147003,0.651154,-0.727142,-63.6333,57.1917,-88.5417,-10281,-28506
37062,489655,19.2871,-143.616,-15.9302,-83.6884,-0.543823,-153.616,0.512012,-7.56533,-1.34463,0.16333,-0.151031,0.650208,-0.726379,-63.725,57.1833,-88.575,-10281,-28506
37068,489661,28.2593,-154.175,-29.1748,-83.584,-0.76355,-152.897,1.49297,-7.87637,-1.13408,0.170288,-0.16098,0.646698,-0.7258,-63.8667,57.1833,-88.65,-10289,-28505
37074,489667,49.6826,-170.532,-42.2363,-83.2324,-1.34033,-151.348,3.82813,-7.74238,-0.239258,0.173798,-0.166718,0.644226,-0.72583,-64.375,57.1583,-88.825,-10289,-28505
37080,489673,60.1196,-181.519,-45.7764,-82.9852,-1.66992,-150.507,3.96211,-6.77578,-0.0287109,0.177399,-0.17276,0.641266,-0.726166,-64.6917,57.1083,-88.9,-10289,-28505
37086,489679,67.1387,-188.965,-48.645,-82.7106,-2.03247,-149.628,4.20615,-5.91445,0.0861328,0.181244,-0.179169,0.637848,-0.726685,-65.0167,57.05,-89,-10289,-28505
37092,489685,72.6318,-197.266,-50.1099,-82.4139,-2.4115,-148.716,4.65596,-5.55557,0.894824,0.185242,-0.185852,0.634064,-0.727325,-65.3917,57.0083,-89.1,-10289,-28505
37098,489691,73.4253,-198.608,-53.3447,-82.1173,-2.8125,-147.799,4.23965,-4.44541,1.70352,0.193512,-0.19989,0.625732,-0.728668,-65.8083,56.9583,-89.2333,-10289,-28505
37104,489697,64.6362,-204.773,-69.1528,-81.6174,-3.76282,-145.953,3.90469,-4.68945,1.57432,0.197296,-0.207184,0.621552,-0.729187,-66.7667,56.7833,-89.5583,-10289,-28505
37110,489703,62.3169,-209.656,-76.2329,-81.4032,-4.30664,-145.003,4.87129,-4.85693,1.14365,0.200897,-0.214966,0.617279,-0.729553,-67.35,56.7,-89.75,-10289,-28505
37116,489709,60.791,-208.008,-80.2002,-81.2054,-4.87793,-144.058,5.98145,-5.19668,1.11973,0.204376,-0.223114,0.612915,-0.729828,-67.925,56.6,-89.9333,-10289,-28505
37122,489715,59.8755,-203.43,-81.8481,-81.0187,-5.46021,-143.146,6.45518,-5.6082,1.21064,0.207611,-0.231323,0.608521,-0.730042,-68.55,56.45,-90.1083,-10289,-28505
37128,489721,58.96,-198.914,-80.3833,-80.8429,-6.04248,-142.251,5.78525,-6.34512,1.15322,0.213531,-0.247375,0.599701,-0.730377,-69.2,56.2917,-90.325,-10289,-28505
37134,489727,57.251,-192.505,-77.4536,-80.5243,-7.17957,-140.515,5.09141,-6.63701,1.00967,0.216339,-0.255157,0.595306,-0.730469,-70.7167,55.95,-90.7167,-10289,-28505
37140,489733,56.8237,-192.322,-76.1719,-80.376,-7.74536,-139.653,4.23486,-6.87627,0.952246,0.219116,-0.262848,0.590942,-0.730469,-71.5333,55.75,-90.95,-10289,-28505
37146,489739,55.481,-194.824,-74.3408,-80.2496,-8.30566,-138.774,3.40225,-7.2543,0.813477,0.221863,-0.270447,0.586517,-0.730408,-72.3167,55.5667,-91.1667,-10289,-28505
37152,489745,54.5654,-200.378,-73.4253,-80.1453,-8.86597,-137.867,2.77539,-7.93379,0.703418,0.224731,-0.278107,0.582123,-0.730194,-73.1667,55.3917,-91.3833,-10289,-28505
37158,489751,54.4434,-207.092,-70.8008,-80.0464,-9.42078,-136.923,2.11504,-9.08223,0.645996,0.231018,-0.293762,0.57309,-0.729248,-74.025,55.2083,-91.6,-10289,-28505
37164,489757,56.6406,-221.619,-66.5283,-79.8926,-10.5084,-134.918,2.16768,-9.46504,0.665137,0.234528,-0.301788,0.56842,-0.728516,-75.8417,54.7667,-91.9583,-10289,-28505
37170,489763,59.082,-228.577,-63.4155,-79.8212,-11.0413,-133.857,2.31123,-9.81436,0.746484,0.238281,-0.309937,0.563599,-0.7276,-76.8,54.5583,-92.1,-10289,-28505
37176,489769,61.4624,-234.07,-59.2041,-79.7607,-11.5576,-132.759,2.43564,-9.91484,0.856543,0.242371,-0.318146,0.558624,-0.726563,-77.725,54.3417,-92.2167,-10281,-28506
37182,489775,62.9883,-239.258,-54.3823,-79.7003,-12.052,-131.633,2.47871,-9.87178,1.0958,0.246704,-0.326355,0.553497,-0.725342,-78.6667,54.1,-92.3,-10281,-28506
37188,489781,63.5986,-243.286,-49.3164,-79.6564,-12.5244,-130.479,2.25859,-9.73301,1.4499,0.256256,-0.342682,0.54303,-0.722412,-79.6083,53.85,-92.3917,-10281,-28506
37194,489787,62.1338,-250.854,-40.9546,-79.6124,-13.4088,-128.09,2.11025,-9.68994,1.55996,0.261383,-0.3508,0.53775,-0.720642,-81.5917,53.35,-92.4667,-10281,-28506
37200,489793,61.0352,-253.967,-38.0249,-79.6234,-13.8263,-126.865,1.9332,-9.64688,1.72744,0.266663,-0.358887,0.53244,-0.718658,-82.6,53.0833,-92.5083,-10281,-28506
37206,489799,59.9365,-256.653,-36.5601,-79.6454,-14.2438,-125.623,1.8375,-9.55117,1.92842,0.272064,-0.366974,0.5271,-0.716492,-83.625,52.8083,-92.5,-10281,-28506
37212,489805,57.9224,-258.667,-34.79,-79.6893,-14.6503,-124.365,2.01455,-9.37412,2.19639,0.277527,-0.375061,0.521729,-0.714142,-84.6167,52.5417,-92.475,-10281,-28506
37218,489811,53.5278,-257.874,-28.0151,-79.7552,-15.0403,-123.096,2.92373,-9.38848,2.56006,0.288605,-0.391113,0.511017,-0.708862,-85.6333,52.275,-92.3833,-10281,-28506
37224,489817,52.4902,-255.066,-21.7896,-79.931,-15.7379,-120.569,3.40225,-9.47939,2.62227,0.294189,-0.398956,0.505737,-0.705963,-87.7083,51.7167,-92.1833,-10281,-28506
37230,489823,51.3306,-250.488,-14.0991,-80.0299,-16.0236,-119.323,3.81855,-9.2832,2.91895,0.299896,-0.406494,0.50058,-0.702942,-88.7917,51.4583,-92.0417,-10281,-28506
37236,489829,49.8657,-244.568,-5.06592,-80.1343,-16.2598,-118.098,3.80898,-8.78076,3.29697,0.305634,-0.413727,0.495575,-0.699799,-89.8833,51.175,-91.8667,-10281,-28506
37242,489835,46.6309,-239.258,4.57764,-80.2496,-16.4465,-116.889,3.90469,-8.1252,3.81855,0.311493,-0.420532,0.490784,-0.696503,-90.9,50.9,-91.7083,-10281,-28506
