TimeSinceCollection,Timestamp,PlantarValue
2064,65136,2301;2300;1944;1815;2034;2200;2108;1679;1780;1671;1471;870;1214;1204;787;412;486;461;156;194;394;129;78;51;215;235;74;18;14;0;24;83;43;9;12;15;10;3;2;16;0;45;12;6;0
2080,65152,2242;2261;1890;1753;1985;2159;2072;1653;1753;1643;1444;855;1197;1197;771;412;487;468;160;208;405;136;78;53;225;254;88;25;20;0;24;87;46;10;12;14;11;4;2;16;0;49;15;7;1
2096,65168,2182;2209;1846;1696;1944;2127;2035;1620;1728;1618;1426;850;1184;1191;771;417;499;480;169;217;422;150;95;58;248;273;117;33;27;0;26;89;51;14;14;20;11;3;2;16;1;51;16;7;1
2112,65184,2114;2161;1795;1632;1900;2092;1998;1587;1699;1589;1407;846;1173;1184;775;424;517;498;190;249;453;181;105;78;273;307;156;61;37;0;25;94;60;20;20;24;11;4;4;18;0;52;17;7;6
2128,65200,2045;2106;1737;1576;1850;2046;1941;1559;1667;1553;1390;851;1177;1181;787;445;543;524;214;269;490;218;146;91;315;362;233;107;49;28;32;112;69;35;26;34;8;3;3;24;0;53;17;6;12
2144,65216,1940;2037;1658;1492;1787;1999;1899;1536;1625;1523;1378;859;1189;1185;801;470;572;563;234;303;533;251;198;104;368;432;323;169;74;49;41;161;91;49;41;49;10;4;3;33;1;65;20;5;19
2160,65232,1814;1955;1563;1426;1727;1940;1848;1505;1581;1493;1367;878;1206;1192;833;523;609;611;295;348;589;318;272;141;450;531;443;262;161;98;58;237;144;70;62;105;10;4;3;39;1;81;22;8;27
2176,65248,1701;1879;1478;1348;1664;1888;1799;1480;1516;1455;1356;891;1228;1207;866;561;663;671;336;412;642;377;329;158;534;605;548;358;257;128;72;302;228;124;99;153;6;4;3;44;1;92;29;13;31
2192,65264,1613;1807;1393;1271;1596;1832;1740;1451;1461;1409;1347;912;1254;1225;895;587;704;713;369;471;692;428;373;181;607;689;632;476;368;190;91;368;327;199;204;200;11;4;4;45;1;101;37;22;37
2208,65280,1517;1712;1303;1147;1499;1757;1663;1413;1408;1329;1326;931;1278;1246;920;628;755;746;413;544;760;485;422;226;686;768;720;578;464;277;114;446;406;269;293;281;12;4;3;59;1;111;46;30;49
2224,65296,1388;1596;1212;1043;1368;1670;1565;1362;1345;1243;1303;943;1297;1256;945;663;800;787;450;619;812;549;471;253;762;848;802;670;580;357;141;503;491;344;410;363;16;4;4;64;9;129;54;33;59
