TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,             AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
354,46780,0.559863,-9.44111,2.83281,-75.0201,-2.53235,-46.4832,0.427246,1.0376,0.427246,-0.723297,0.566315,-0.224121,0.325256,63306,5952,155,3602,-30179
359,46785,-0.885254,-9.66602,1.71787,-81.5405,5.81177,-161.488,-1.15967,-0.0610352,0.366211,-0.154327,0.0669861,-0.649872,0.741119,64725,3859,61028,3978,-30224
360,46786,0.574219,-9.46982,2.84238,-75.0146,-2.52686,-46.4886,0.488281,1.0376,0.549316,-0.723328,0.566254,-0.224121,0.325287,63307,5953,157,3602,-30179
365,46791,-0.894824,-9.64209,1.72266,-81.5405,5.81177,-161.488,-1.15967,0,0.427246,-0.154327,0.0669861,-0.649872,0.741119,64725,3844,61030,3978,-30224
366,46792,0.579004,-9.42197,2.82803,-75.0092,-2.52686,-46.4886,0.610352,1.2207,0.549316,-0.723358,0.566193,-0.224121,0.325317,63308,5954,160,3602,-30179
371,46797,-0.870898,-9.63731,1.7418,-81.5405,5.81177,-161.488,-0.915527,0,0.427246,-0.154297,0.0669556,-0.649872,0.741119,64725,3830,61030,3978,-30224
372,46798,0.516797,-9.45068,2.80889,-74.9927,-2.52136,-46.4941,0.610352,0.976563,0.915527,-0.723419,0.566071,-0.224152,0.325378,63305,5954,158,3602,-30179
377,46803,-0.875684,-9.61816,1.73701,-81.5405,5.81177,-161.488,-1.2207,0.0610352,0.671387,-0.154297,0.0669556,-0.649872,0.741119,64728,3806,61027,3978,-30224
378,46804,0.569434,-9.47939,2.83281,-74.9817,-2.51587,-46.4941,0.488281,1.09863,0.793457,-0.72348,0.56601,-0.224152,0.325378,63304,5954,154,3602,-30179
383,46809,-0.894824,-9.65645,1.7418,-81.5405,5.81726,-161.494,-1.15967,0.12207,0.732422,-0.154297,0.066925,-0.649872,0.741119,64730,3795,61027,3978,-30224
384,46810,0.531152,-9.46982,2.79932,-74.9762,-2.51038,-46.4996,0.671387,0.976563,0.976563,-0.723511,0.565948,-0.224152,0.325378,63303,5954,151,3602,-30179
389,46815,-0.885254,-9.65166,1.73223,-81.5405,5.81726,-161.494,-0.915527,0.12207,0.549316,-0.154297,0.066925,-0.649872,0.741119,64731,3785,61025,3978,-30224
390,46816,0.574219,-9.4459,2.8376,-74.9652,-2.51038,-46.4996,0.732422,1.0376,0.915527,-0.723541,0.565887,-0.224182,0.325409,63304,5955,147,3602,-30179
395,46821,-0.913965,-9.62295,1.73701,-81.5405,5.81726,-161.499,-0.976563,0.183105,0.793457,-0.154297,0.0668945,-0.649872,0.741119,64733,3817,61026,3978,-30224
396,46822,0.583789,-9.43154,2.8376,-74.9597,-2.50488,-46.5051,0.732422,1.46484,0.671387,-0.723602,0.565826,-0.224182,0.325409,63303,5955,142,3602,-30179
401,46827,-0.899609,-9.61816,1.76094,-81.5405,5.82275,-161.499,-1.09863,0.12207,0.671387,-0.154297,0.0668335,-0.649872,0.741119,64732,3805,61027,3978,-30224
402,46828,0.531152,-9.4124,2.81367,-74.9432,-2.4939,-46.5161,0.610352,1.83105,1.09863,-0.723663,0.565674,-0.224243,0.32547,63304,5955,135,3602,-30179
407,46833,-0.904395,-9.66602,1.71787,-81.5405,5.82275,-161.505,-1.09863,0.0610352,0.793457,-0.154266,0.0668335,-0.649872,0.741119,64724,3784,61027,3978,-30224
408,46834,0.516797,-9.4124,2.82803,-74.9323,-2.4884,-46.5271,0.549316,1.77002,1.0376,-0.723694,0.565582,-0.224274,0.3255,63304,5954,133,3602,-30179
413,46839,-0.91875,-9.62773,1.73701,-81.546,5.82825,-161.505,-1.28174,0.12207,0.732422,-0.154297,0.066803,-0.649872,0.741119,64721,3774,61025,3978,-30224
414,46840,0.502441,-9.44111,2.86631,-74.9268,-2.4884,-46.5326,0.305176,1.95313,0.671387,-0.723724,0.565521,-0.224335,0.325531,63305,5953,133,3602,-30179
419,46845,-0.942676,-9.62773,1.76572,-81.546,5.82825,-161.505,-1.2207,0,0.549316,-0.154297,0.0667725,-0.649902,0.741119,64718,3766,61024,3978,-30224
420,46846,0.488086,-9.45068,2.81846,-74.9213,-2.48291,-46.5381,0.244141,1.95313,0.549316,-0.723755,0.56546,-0.224365,0.325592,63305,5951,136,3602,-30179
425,46851,-0.942676,-9.61816,1.7418,-81.546,5.82825,-161.505,-1.46484,0,0.549316,-0.154266,0.0667725,-0.649902,0.741119,64717,3800,61024,3978,-30224
426,46852,0.468945,-9.47939,2.81367,-74.9158,-2.48291,-46.5436,0.244141,1.64795,0.488281,-0.723755,0.565399,-0.224396,0.325623,63306,5949,136,3602,-30179
431,46857,-0.937891,-9.68516,1.71787,-81.546,5.82825,-161.505,-1.46484,-0.183105,0.305176,-0.154266,0.0667725,-0.649933,0.741089,64717,3830,61022,3978,-30224
432,46858,0.468945,-9.45068,2.79453,-74.8993,-2.48291,-46.5601,0.427246,1.40381,-0.0610352,-0.723785,0.565277,-0.224457,0.325714,63306,5946,135,3602,-30179
437,46863,-0.92832,-9.65645,1.71787,-81.5515,5.82275,-161.505,-1.2207,0,-0.0610352,-0.154266,0.0667725,-0.649933,0.741089,64717,3882,61022,3978,-30224
438,46864,0.406738,-9.44111,2.84238,-74.8938,-2.48291,-46.5656,0.244141,1.2207,-0.12207,-0.723816,0.565216,-0.224457,0.325775,63305,5943,131,3602,-30179
443,46869,-0.947461,-9.64209,1.71309,-81.5515,5.82275,-161.505,-1.28174,-0.427246,-0.244141,-0.154266,0.066803,-0.649933,0.741089,64716,3905,61023,3978,-30224
444,46870,0.401953,-9.40762,2.85674,-74.8938,-2.48291,-46.5656,-0.244141,0.427246,-0.610352,-0.723816,0.565186,-0.224457,0.325806,63303,5943,127,3602,-30179
449,46875,-0.92832,-9.67559,1.7083,-81.5515,5.81726,-161.505,-1.52588,-0.305176,-0.12207,-0.154266,0.0668335,-0.649933,0.741089,64715,3925,61025,3978,-30224
