TimeSinceCollection,Timestamp,PlantarValue
1280,63025,2448;0;2;15;0;1;3;8;0;2;2;7;0;2;2;8;0;2;2;6;0;3;3;4;6;0;2;3;4;0;6;1;1;3;4;0;0;0;6;4;0;1;2;4;0
1296,63041,2437;0;1;14;0;2;2;8;0;1;3;7;0;2;3;9;0;2;2;6;0;2;2;4;7;0;2;2;4;0;6;0;1;2;4;0;0;1;3;4;0;2;2;4;0
1312,63057,2441;0;3;12;0;2;2;8;0;2;2;6;0;1;3;9;0;1;2;6;0;1;2;4;6;0;1;3;3;0;6;0;2;2;4;0;0;2;9;4;0;1;2;4;0
1328,63073,2448;0;2;12;0;1;3;9;0;1;2;6;0;2;3;8;0;2;3;7;0;1;3;4;6;0;4;2;4;0;6;0;1;3;4;0;0;2;3;4;0;2;2;4;0
1344,63089,2448;0;2;14;1;1;2;8;0;1;3;7;0;1;2;8;0;1;3;6;0;2;1;4;6;0;2;3;4;0;7;0;1;2;4;0;3;1;2;4;0;1;2;4;0
1360,63105,2437;0;1;13;0;1;3;8;0;2;2;6;0;1;3;8;0;3;2;7;0;2;2;4;6;0;2;2;4;0;6;0;1;2;4;0;0;1;1;4;0;0;3;4;0
1376,63121,2448;0;2;13;0;2;3;8;0;4;2;7;0;2;2;8;0;2;2;6;0;1;3;4;6;0;1;2;4;1;6;0;3;3;4;0;0;1;2;3;0;2;2;4;0
1392,63137,2439;0;1;13;0;1;2;9;0;3;3;6;0;2;3;8;0;1;3;6;0;1;2;4;6;0;1;2;4;0;6;0;1;3;4;0;0;2;2;7;0;2;2;4;0
1408,63153,2447;0;2;11;0;1;2;8;0;2;2;6;0;1;3;8;0;1;2;6;0;2;2;4;6;0;1;3;4;0;6;0;2;3;4;0;1;1;2;4;0;1;3;4;0
1424,63169,2437;0;2;12;0;2;1;8;0;1;3;6;0;1;2;8;0;2;3;6;0;2;2;6;6;0;1;3;4;0;6;0;1;2;4;0;0;1;2;4;0;2;2;4;0
1440,63185,2439;0;1;12;0;1;2;10;1;2;2;6;0;2;2;8;0;2;2;6;0;4;2;4;6;0;2;2;4;0;8;1;2;3;4;0;0;2;1;5;0;1;3;4;1
1456,63201,2446;0;4;12;0;2;3;8;0;2;3;7;0;1;3;8;0;2;3;6;0;1;2;4;6;0;1;3;4;0;6;0;1;2;4;0;0;1;3;4;0;2;2;4;0
1472,63217,2445;0;2;14;0;2;3;8;0;2;4;8;0;1;3;8;0;2;2;6;0;2;3;4;6;0;2;3;4;0;6;1;1;2;4;0;0;1;2;4;0;1;2;4;0
1488,63233,2445;0;2;10;0;1;3;8;3;3;2;7;0;1;2;8;0;1;2;6;0;1;3;4;6;0;2;4;4;0;6;0;2;2;4;0;0;2;3;4;0;2;2;4;0
1504,63249,2446;0;3;13;0;2;3;8;0;1;2;6;0;2;3;9;0;2;2;7;0;1;3;4;6;0;1;2;4;0;8;0;1;2;4;0;0;2;3;4;0;2;3;3;0
1520,63265,2445;0;2;13;0;2;3;10;0;1;3;6;0;2;2;8;0;2;3;6;0;1;2;4;6;0;2;2;4;0;7;0;3;2;4;1;0;2;2;4;0;3;2;4;0
1536,63281,2441;0;2;12;0;1;2;8;0;2;2;6;0;1;3;9;0;2;1;6;0;1;2;4;7;1;2;2;4;0;6;0;7;2;4;0;0;2;3;4;0;2;2;4;0
1552,63297,2445;0;2;12;0;1;3;9;0;2;2;6;0;2;2;8;0;2;3;6;1;2;3;4;6;0;2;2;4;0;6;0;1;3;4;0;0;2;2;4;0;2;2;4;0
1568,63313,2445;0;2;13;0;1;3;8;0;1;2;7;0;2;3;8;0;2;3;6;0;2;3;4;6;0;2;2;4;0;6;0;0;2;4;0;0;2;2;2;0;1;3;4;0
1584,63329,2445;0;2;11;0;1;2;8;0;2;2;6;0;2;3;8;0;1;2;6;0;1;2;4;6;0;1;2;4;0;6;0;2;2;4;0;0;2;3;4;0;2;2;4;0
1600,63345,2448;0;2;12;0;1;2;9;1;1;3;7;0;2;2;8;0;1;2;6;0;1;3;5;6;0;1;3;4;0;7;0;2;2;4;0;0;1;2;3;0;2;3;4;0
1616,63361,2445;0;2;12;0;3;3;9;0;2;3;6;0;2;3;8;0;1;2;6;0;2;3;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;2;4;0;2;3;4;0
1632,63377,2439;0;2;12;0;2;3;8;0;1;3;6;0;2;2;8;0;1;3;6;0;2;3;4;6;0;1;2;4;0;6;0;2;2;4;0;0;2;3;4;1;1;3;4;0
1648,63393,2446;0;2;12;0;1;2;8;1;1;3;6;0;2;2;8;0;2;2;6;0;2;2;4;7;0;1;3;4;0;6;0;1;2;4;0;8;2;3;4;0;2;2;4;0
1664,63409,2444;0;2;13;0;1;2;8;0;2;2;7;0;2;2;8;0;2;2;6;0;2;2;4;6;0;1;2;4;0;6;0;2;2;4;1;0;2;2;4;0;1;2;3;0
1680,63425,2441;0;2;14;0;2;3;8;0;1;3;7;0;2;3;9;0;2;3;6;0;2;3;4;7;0;2;3;4;0;6;0;2;2;4;0;0;1;2;4;0;1;2;4;0
1696,63441,2446;0;3;13;0;1;3;8;0;1;3;7;0;2;2;8;0;2;2;7;0;2;3;4;7;0;2;2;4;0;6;0;2;3;4;0;0;2;2;4;0;1;3;4;1
1712,63457,2446;0;2;14;0;2;2;8;0;2;2;6;0;1;3;8;0;2;3;6;0;2;2;4;6;0;4;3;4;0;6;0;1;2;4;0;0;2;2;4;0;2;2;4;0
1728,63473,2445;0;1;10;0;2;3;9;0;2;3;7;0;1;2;8;0;2;3;7;0;2;3;7;6;0;1;3;4;0;6;0;2;3;4;0;0;1;2;4;0;2;3;4;0
1744,63489,2439;0;2;12;0;1;3;9;0;1;2;6;0;2;2;8;0;2;2;7;0;1;3;4;6;0;2;3;4;0;6;0;1;3;4;0;0;2;3;4;0;1;2;4;0
1760,63505,2445;0;2;13;0;1;2;9;0;1;2;6;0;2;0;8;0;2;2;7;0;1;3;4;6;0;2;3;4;0;6;0;1;2;4;0;0;2;2;4;1;2;2;4;0
1776,63521,2446;0;2;13;0;1;3;8;0;1;2;6;0;2;2;8;0;1;3;6;0;0;2;4;6;0;2;2;4;0;6;0;1;2;4;0;0;2;3;3;0;2;3;4;0
1792,63537,2442;0;2;12;0;1;2;8;0;2;2;6;1;1;2;8;0;1;3;6;0;2;2;4;6;0;2;2;4;0;6;0;1;3;4;0;0;1;3;4;0;1;2;4;0
1808,63553,2441;1;1;12;0;1;3;8;0;1;3;6;0;4;1;8;0;2;2;6;0;1;4;4;6;0;2;2;4;0;6;0;2;3;4;0;0;2;2;4;0;2;2;4;0
1824,63569,2445;0;1;13;0;2;3;8;0;2;2;6;0;2;2;8;0;2;2;6;0;2;2;4;7;1;2;2;4;0;6;0;2;2;4;0;0;2;2;4;0;1;2;3;0
1840,63585,2442;0;2;14;0;2;2;8;0;2;3;6;0;2;2;8;0;1;4;6;0;1;2;4;5;0;2;2;4;3;6;0;2;3;4;0;0;2;3;4;0;2;2;4;0
1856,63601,2445;0;2;13;0;1;2;10;0;2;2;9;0;2;3;8;0;2;2;6;0;1;4;4;6;0;1;3;4;0;6;0;2;2;4;0;0;2;2;4;0;2;2;4;0
1872,63617,2441;0;1;16;0;2;2;8;0;2;2;7;0;2;3;8;0;2;6;6;0;2;2;4;6;0;2;3;4;0;6;1;2;2;4;0;0;1;2;4;0;1;3;4;0
1888,63633,2447;0;2;11;0;2;2;8;0;3;4;6;0;2;2;8;0;1;2;7;0;1;3;4;6;0;1;3;4;0;6;0;2;2;4;0;0;2;2;4;0;2;3;4;0
1904,63649,2437;0;2;11;0;1;3;8;0;1;2;7;0;2;3;8;0;1;3;6;0;2;2;4;6;0;2;2;4;0;6;0;1;2;4;1;0;2;2;4;0;1;2;4;0
1920,63665,2441;0;2;12;0;2;2;9;0;2;3;6;0;2;3;8;0;1;2;6;0;1;1;4;6;0;2;3;4;0;6;0;2;3;4;0;0;2;3;4;0;2;2;4;0
1936,63681,2445;1;1;15;0;2;3;8;0;1;2;6;0;2;2;8;0;2;3;7;0;2;3;4;6;0;1;3;4;0;6;0;2;2;4;0;0;2;2;4;0;2;3;4;0
1952,63697,2446;0;3;11;0;1;2;8;0;3;2;6;0;2;2;8;0;1;3;6;0;4;2;4;6;0;1;3;4;0;6;0;2;2;4;0;0;3;2;4;0;2;3;4;0
1968,63713,2446;0;2;12;0;2;3;8;0;2;3;6;0;1;2;8;0;2;3;7;0;2;4;3;8;0;1;2;4;0;6;0;2;3;4;0;0;2;3;4;0;2;3;4;0
1984,63729,2441;0;3;15;0;1;2;8;0;2;2;6;0;2;2;9;0;1;3;6;0;1;2;4;7;0;2;3;4;0;6;1;3;3;4;0;0;0;2;4;0;2;3;4;0
2000,63745,2441;0;1;12;0;2;2;8;0;1;3;6;0;2;2;8;0;2;2;6;0;1;2;4;7;0;1;2;3;0;6;0;1;3;4;0;0;0;2;4;0;1;3;4;0
2016,63761,2445;0;1;12;0;1;2;8;0;2;1;7;0;2;3;8;0;2;2;6;0;1;3;4;6;0;2;2;4;0;6;0;1;2;7;0;0;1;2;4;1;3;3;3;0
2032,63777,2443;0;1;11;0;1;2;8;0;2;2;6;0;1;2;8;0;1;2;6;0;2;2;4;6;0;2;3;4;0;6;0;2;2;4;0;0;2;2;4;1;1;2;4;0
2048,63793,2444;0;1;13;0;1;3;8;0;2;3;6;0;2;2;8;0;2;3;6;0;2;3;4;6;0;2;2;4;0;7;0;1;3;4;0;0;1;2;4;0;1;1;4;0
2064,63809,2440;0;2;14;0;1;2;8;0;1;2;6;0;2;3;9;0;2;3;6;0;1;3;4;6;0;1;2;4;0;7;0;2;2;4;0;0;2;2;4;0;2;3;4;0
2080,63825,2445;0;1;12;0;2;3;8;0;2;1;6;0;1;3;8;0;2;3;6;0;2;2;4;6;0;2;2;4;0;6;0;2;2;0;0;0;1;2;4;0;1;2;4;0
2096,63841,2475;0;2;12;0;1;2;9;0;2;5;7;0;1;2;8;0;2;3;6;0;1;2;4;6;0;2;2;5;0;6;0;3;2;4;0;0;2;2;4;0;1;3;4;0
2112,63857,2507;0;2;11;0;1;2;8;0;2;2;6;0;2;3;8;0;2;2;6;0;2;2;4;6;0;1;3;4;0;6;0;1;3;4;1;0;2;2;4;0;2;2;4;0
2128,63873,2508;0;2;10;0;2;2;10;0;1;3;6;0;3;3;8;0;1;2;6;0;1;3;4;7;0;2;2;4;0;6;0;2;3;3;0;0;2;2;4;0;1;2;4;0
2144,63889,2454;0;2;13;0;2;2;9;0;2;0;6;0;1;2;8;0;1;2;7;0;3;3;4;6;0;1;3;4;0;6;0;2;4;4;0;0;2;2;4;0;1;2;4;0
2160,63905,2433;0;2;12;0;1;2;8;0;2;2;6;0;2;3;8;0;2;2;6;0;2;2;7;6;0;1;2;4;0;6;0;2;2;4;0;0;1;3;4;0;1;3;4;0
2176,63921,2416;0;2;15;0;2;2;8;0;2;2;6;0;2;2;8;0;1;2;7;0;2;3;5;6;0;2;3;4;0;6;0;1;3;4;0;0;2;3;4;0;3;2;4;0
2192,63937,2425;0;3;12;0;2;3;8;0;2;2;6;0;2;2;8;0;2;4;11;0;2;2;4;6;0;1;3;4;0;6;0;1;3;4;0;1;2;3;4;0;2;2;4;0
2208,63953,2424;0;2;12;0;2;2;8;0;1;2;8;0;2;2;8;0;2;3;6;0;2;3;4;6;0;1;3;4;0;7;0;2;2;4;0;0;1;3;4;0;2;2;4;0
2224,63969,2420;0;2;12;0;2;3;9;0;1;3;6;0;1;4;8;0;2;3;6;0;1;2;4;6;0;1;2;4;0;7;3;1;3;4;0;0;1;2;4;0;2;2;4;0
2240,63985,2430;1;1;12;0;2;2;8;0;2;3;6;0;2;2;9;0;2;2;6;0;1;3;4;7;0;1;3;4;0;6;0;3;5;4;0;0;2;2;4;0;1;3;4;0
2256,64001,2432;0;2;13;0;2;2;9;0;2;2;7;0;2;2;8;0;3;2;6;0;2;2;3;7;0;2;2;4;0;7;0;1;2;4;0;0;2;3;4;0;2;2;4;1
2272,64017,2429;0;2;12;0;1;3;9;0;2;2;6;0;2;2;6;0;2;3;6;0;2;2;4;6;0;2;2;4;0;6;0;1;3;4;0;0;1;3;4;0;2;2;4;0
