TimeSinceCollection,Timestamp,PlantarValue
672,99204,0.956217;0.90686;0.951172;1.17335;0.90686;0.951172;0.921414;1.14317;0.91654;0.966383;0.91654;0.992231;0.911689;1.03492;0.91654;0.961288;0.921414;0.936185;0.911689;0.951172;0.911689;0.961288;0.91654;0.926314;0.936185;0.90686;0.936185;0.961288;0.966383;0.90686;0.987011;1.05136;0.91654;0.926314;0.956217;1.03492;0.946153;0.921414;0.911689;0.926314;0.90686;0.966383;0.921414;0.926314;0.90686
688,99220,0.956217;0.90686;0.951172;1.17335;0.90686;0.946153;0.91654;1.14915;0.90686;0.966383;0.91654;0.987011;0.90686;1.02409;0.921414;0.956217;0.921414;0.936185;0.91654;0.951172;0.911689;0.961288;0.91654;0.926314;0.946153;0.911689;0.936185;0.966383;0.956217;0.90686;1.00275;1.05689;0.921414;0.926314;0.951172;1.01872;0.946153;0.921414;0.921414;0.926314;0.941157;0.976648;0.921414;0.926314;0.90686
704,99236,0.951172;0.90686;0.951172;1.17335;0.90686;0.946153;0.921414;1.13131;0.90686;0.966383;0.91654;0.987011;0.911689;1.03492;0.91654;0.961288;0.921414;0.941157;0.91654;0.951172;0.911689;0.956217;0.91654;0.926314;0.946153;0.911689;0.936185;0.966383;0.946153;0.90686;1.00804;1.05689;0.921414;0.921414;0.951172;1.01872;0.941157;0.921414;0.921414;0.926314;0.90686;0.987011;0.921414;0.926314;0.90686
720,99252,0.951172;0.90686;0.961288;1.17335;0.90686;0.946153;0.921414;1.13131;0.90686;0.971503;0.911689;0.987011;0.911689;1.03492;0.91654;0.951172;0.91654;0.941157;0.911689;0.946153;0.911689;0.961288;0.91654;0.926314;0.941157;0.911689;0.936185;0.956217;0.956217;0.90686;1.02409;1.05689;0.91654;0.921414;0.951172;1.01872;0.941157;0.921414;0.921414;0.926314;0.90686;0.987011;0.921414;0.926314;0.90686
736,99268,0.956217;0.90686;0.951172;1.17335;0.90686;0.946153;0.91654;1.12542;0.90686;0.961288;0.91654;0.987011;0.911689;1.02949;0.91654;0.956217;0.921414;0.936185;0.911689;0.951172;0.911689;0.966383;0.921414;0.931237;0.946153;0.91654;0.936185;0.961288;0.951172;0.90686;1.05689;1.06245;0.921414;0.921414;0.951172;1.00275;0.951172;0.926314;0.921414;0.926314;0.90686;0.987011;0.921414;0.926314;0.911689
752,99284,0.951172;0.90686;0.951172;1.18562;0.90686;0.946153;0.91654;1.14317;0.90686;0.966383;0.91654;0.987011;0.90686;1.02949;0.91654;0.956217;0.91654;0.936185;0.921414;0.951172;0.911689;0.961288;0.91654;0.926314;0.946153;0.91654;0.936185;0.956217;0.956217;0.90686;1.05136;1.06804;0.921414;0.921414;0.946153;0.992231;0.951172;0.921414;0.921414;0.926314;0.90686;0.987011;0.921414;0.926314;0.90686
768,99300,0.956217;0.91654;0.951172;1.18562;0.90686;0.946153;0.921414;1.13131;0.90686;0.976648;0.921414;0.981816;0.90686;1.02949;0.921414;0.961288;0.921414;0.936185;0.91654;0.951172;0.91654;0.956217;0.91654;0.926314;0.936185;0.91654;0.931237;0.961288;0.951172;0.90686;1.04037;1.07365;0.921414;0.926314;0.946153;0.992231;0.951172;0.921414;0.921414;0.926314;0.90686;0.987011;0.921414;0.926314;0.911689
784,99316,0.956217;0.90686;0.951172;1.18562;0.90686;0.951172;0.921414;1.14317;0.90686;0.976648;0.911689;0.987011;0.90686;1.02409;0.911689;0.956217;0.921414;0.936185;0.91654;0.951172;0.911689;0.956217;0.921414;0.926314;0.946153;0.91654;0.936185;0.961288;0.951172;0.90686;1.03492;1.05689;0.91654;0.921414;0.946153;0.992231;0.946153;0.921414;0.921414;0.926314;0.90686;0.981816;0.921414;0.926314;0.90686
800,99332,0.946153;0.90686;0.981816;1.13131;0.90686;1.00275;0.946153;1.07365;0.936185;0.981816;0.921414;0.966383;1.00804;1.00804;0.91654;0.951172;0.926314;0.926314;0.911689;0.946153;0.911689;0.941157;0.921414;0.931237;0.946153;0.911689;0.926314;0.941157;0.946153;0.90686;1.07365;1.02949;0.91654;0.921414;0.941157;0.966383;0.936185;0.926314;0.921414;0.946153;0.90686;0.956217;0.921414;0.931237;0.90686
816,99348,1.42773;3.12226;1.73186;1.44983;1.47224;1.803;1.39159;1.06804;1.25526;1.14915;0.997477;0.946153;1.09066;1.06245;0.926314;0.941157;0.926314;0.946153;0.921414;0.946153;0.911689;0.946153;0.91654;0.926314;0.946153;0.90686;0.931237;0.951172;0.946153;0.90686;1.07929;1.01337;0.91654;0.921414;0.926314;0.966383;0.946153;0.921414;0.921414;0.926314;0.90686;0.936185;0.921414;0.926314;0.90686
832,99364,10.9449;26.1388;14.2367;3.51636;5.78608;7.28828;3.93644;1.21682;2.28896;1.89569;1.37737;0.966383;1.21682;1.14317;0.976648;0.941157;0.956217;0.941157;0.921414;0.946153;0.926314;0.951172;0.91654;0.926314;0.941157;0.91654;0.926314;0.966383;0.956217;0.90686;0.997477;1.00275;0.921414;0.926314;0.926314;0.971503;0.951172;0.91654;0.921414;0.926314;0.90686;0.91654;0.921414;0.926314;0.90686
848,99380,39.848;89.4459;52.9943;16.7706;21.997;40.1234;21.0132;1.83036;7.68064;7.22464;1.92433;0.966383;1.38446;1.22951;0.966383;0.941157;0.987011;0.951172;0.921414;0.946153;0.926314;0.976648;0.921414;0.926314;0.941157;0.926314;0.931237;0.941157;0.976648;0.90686;1.05689;0.997477;0.91654;0.921414;0.926314;0.971503;0.951172;0.91654;0.91654;0.926314;0.90686;0.921414;0.91654;0.926314;0.90686
864,99396,71.3309;148.027;90.2254;31.8204;62.0201;101.957;48.1665;10.4082;31.2544;19.0837;6.73306;1.00275;2.4397;2.36904;0.946153;0.976648;0.997477;0.946153;0.921414;0.956217;0.926314;0.921414;0.921414;0.926314;0.946153;0.946153;0.921414;0.951172;0.961288;0.90686;1.05136;1.05136;0.91654;0.921414;0.926314;0.90686;0.966383;0.91654;0.91654;0.926314;0.90686;0.936185;0.921414;0.926314;0.90686
880,99412,92.5943;181.112;107.183;51.1195;92.3288;160.526;79.0525;34.7798;56.9082;36.5342;16.1191;1.39159;6.07855;5.5562;1.01337;1.10791;1.2815;0.981816;0.926314;0.966383;1.07365;0.926314;0.921414;0.926314;0.951172;1.02949;0.921414;0.921414;0.926314;0.90686;1.05136;1.10791;0.926314;0.90686;0.926314;0.90686;0.992231;0.91654;0.91654;0.926314;0.90686;0.976648;0.921414;0.926314;0.90686
896,99428,99.4144;197.427;119.795;62.0201;120.436;194.797;100.539;50.6175;69.8157;45.3523;22.6744;1.87681;9.97864;9.64633;1.20425;1.20425;1.75823;1.22951;0.966383;1.00275;1.40594;0.936185;0.926314;0.931237;0.966383;1.13723;0.926314;0.921414;0.926314;0.90686;1.06245;1.10213;0.966383;0.921414;0.926314;0.992231;0.987011;0.91654;0.91654;0.926314;0.90686;1.10213;0.921414;0.926314;0.90686
912,99444,101.672;201.855;124.33;70.0307;140.056;212.704;121.401;59.7054;80.7182;56.7254;29.3924;2.5868;13.8952;13.9516;1.7494;1.37737;2.32297;1.79397;0.992231;1.02409;1.77602;0.987011;0.926314;0.926314;1.05136;1.32181;0.936185;0.926314;0.926314;0.90686;1.05689;1.15516;1.02949;0.926314;0.966383;1.07929;0.987011;0.926314;0.91654;0.936185;0.90686;1.22951;0.921414;0.931237;0.90686
928,99460,116.001;218.709;138.992;81.6818;167.218;243.09;159.363;76.2579;103.678;77.1809;38.2278;3.40171;19.8365;21.1746;3.00486;1.73186;3.12226;2.93354;1.05689;1.13131;2.31158;1.12542;0.966383;0.987011;1.24878;1.60535;1.01872;0.931237;0.956217;0.90686;1.06804;1.12542;1.09066;0.926314;1.00804;1.14915;0.946153;0.926314;0.91654;0.951172;0.911689;1.30824;0.926314;0.956217;0.911689
