TimeSinceCollection,Timestamp,PlantarValue
672,25284,14.6442;28.4448;23.6347;20.853;34.6572;74.6628;53.515;43.6991;72.2081;59.1374;38.8962;6.55654;36.6622;43.1102;22.1647;6.58568;11.9923;10.8085;3.73859;8.44884;12.8605;7.19301;5.70852;2.59942;11.6983;15.3664;16.9035;14.8816;17.1047;9.97864;5.70852;13.5059;17.7206;18.6438;39.3018;44.5947;1.24878;1.02409;1.31501;3.72105;3.54975;2.93354;1.8212;2.05307;2.30025
688,25300,14.5268;28.4448;23.4576;20.853;34.4131;74.4371;53.1674;43.6991;71.988;58.9491;38.494;6.49862;36.6622;43.1102;22.1647;6.58568;11.9923;10.7634;3.70359;8.44884;12.9132;7.1615;5.68288;2.59942;11.7955;15.4279;16.9035;14.8816;17.24;9.97864;5.73427;13.5609;17.86;18.7895;39.4378;44.8965;1.2359;1.03492;1.31501;3.7562;3.48326;2.93354;1.83036;2.06329;2.30025
704,25316,14.4683;28.2377;23.194;20.6938;34.1704;73.7629;52.8216;43.4038;71.3309;58.7612;38.2278;6.44116;36.6622;43.1102;21.997;6.58568;11.9923;10.7184;3.68621;8.44884;12.8605;7.13012;5.73427;2.62481;11.7955;15.4279;16.9704;14.9415;17.3761;10.0633;5.73427;13.6716;17.86;18.7165;39.848;45.048;1.22951;1.04585;1.31501;3.79164;3.43412;2.93354;1.8212;2.07356;2.28896
720,25332,14.2943;28.1346;22.8465;20.1446;33.6892;73.0934;52.4776;43.1102;70.8954;58.2003;37.8314;6.44116;36.7906;43.1102;21.7475;6.55654;11.9923;10.7634;3.68621;8.44884;12.9132;7.13012;5.70852;2.65044;11.7955;15.3664;17.0374;15.0015;17.5132;10.0633;5.76012;13.7272;17.9301;18.7895;40.2617;45.5051;1.22951;1.04585;1.32864;3.82738;3.41788;2.94768;1.83036;2.07356;2.28896
736,25348,14.1793;27.9295;22.4183;20.3003;33.2137;71.988;51.965;42.6727;70.4621;57.8288;37.4383;6.58568;36.2791;42.9639;21.5825;6.52752;11.9923;10.7634;3.70359;8.48531;12.9662;7.19301;5.76012;2.66334;11.7955;15.305;17.0374;15.0618;17.5132;10.1485;5.76012;13.7272;17.86;18.7895;39.7108;45.5051;1.2359;1.04585;1.32181;3.86342;3.40171;2.94768;1.8212;2.07356;2.30025
752,25364,14.0082;27.7255;22.1647;20.1446;33.0957;71.5495;51.4564;42.2389;69.8157;57.4591;37.1781;6.49862;35.8994;42.8181;21.5003;6.44116;11.9923;10.6736;3.68621;8.48531;12.9132;7.19301;5.78608;2.65044;11.8445;15.3664;17.1722;15.1223;17.6512;10.1914;5.76012;13.6716;18.0004;18.8627;39.848;45.6583;1.24232;1.05136;1.32181;3.89977;3.36958;2.94768;1.83036;2.07356;2.31158
768,25380,13.8952;27.7255;21.997;19.9901;33.0957;71.3309;51.2877;42.0951;69.6013;57.4591;37.1781;6.4126;35.7735;42.8181;21.4185;6.49862;11.9923;10.6736;3.70359;8.48531;12.9662;7.2564;5.78608;2.65044;11.8935;15.3664;17.1722;15.1223;17.7206;10.1914;5.76012;13.7272;18.0709;18.9361;39.848;46.1203;1.24878;1.05136;1.32181;3.89977;3.36958;2.96188;1.83036;2.07356;2.30025
784,25396,13.8952;27.5229;21.997;19.9901;32.7438;70.8954;51.1195;41.8087;69.3874;57.0913;37.0486;6.27148;35.7735;42.6727;21.5003;6.49862;11.9923;10.6736;3.70359;8.55868;13.1261;7.2564;5.78608;2.66334;11.8445;15.4279;17.3079;15.183;17.7902;10.2344;5.91743;13.839;18.2127;19.0837;40.1234;46.1203;1.25526;1.05689;1.32864;3.91807;3.38561;2.97615;1.83036;2.07356;2.30025
800,25412,13.783;27.3215;21.6648;19.8365;32.1641;70.4621;50.6175;41.6661;68.9611;57.0913;36.9194;6.29948;35.7735;42.6727;21.5003;6.55654;11.9923;10.6736;3.70359;8.59558;13.1798;7.2564;5.81214;2.782;11.9923;15.4279;17.3079;15.2439;17.86;10.2776;5.86456;13.9516;18.3555;19.1578;40.2617;46.1203;1.24878;1.05136;1.32181;4.01068;3.36958;2.97615;1.83036;2.08387;2.31158
816,25428,13.7272;27.0217;21.3369;19.6839;32.2793;69.8157;50.1195;41.2406;68.3255;56.7254;36.9194;6.29948;35.7735;42.6727;21.4185;6.55654;11.9923;10.6736;3.70359;8.59558;13.1798;7.32028;5.8383;2.67629;12.1918;15.4279;17.3079;15.3664;17.9301;10.452;5.94401;13.8952;18.4272;19.3818;40.6789;46.1203;1.2359;1.05689;1.32864;4.01068;3.33773;2.97615;1.83036;2.07356;2.32297
