TimeSinceCollection,Timestamp,PlantarValue
672,246084,1.42773;1.87681;1.97294;2.83626;3.10736;6.32758;4.44209;2.93354;8.59558;6.975;5.33451;1.24878;8.52192;13.1261;2.48786;1.63823;3.88156;3.00486;1.18562;1.7671;3.07776;1.75823;2.1574;1.32181;5.33451;8.34023;11.7468;8.78217;12.1918;6.46983;5.1676;8.55868;14.7625;18.7895;37.0486;29.822;1.00804;1.79397;2.04289;6.79285;5.28634;2.57424;1.91474;2.03276;3.77388
688,246100,1.39159;1.83036;1.92433;2.74192;2.99047;6.05143;4.32048;2.80901;8.34023;6.64428;5.19116;1.22315;7.98708;12.6514;2.3459;1.58914;3.7562;2.96188;1.18562;1.7494;3.04841;1.75823;2.16809;1.31501;5.31038;8.3043;12.0917;9.16612;12.5996;6.61492;5.33451;8.41249;14.9415;19.3069;38.2278;30.8077;1.02409;1.83957;2.1151;7.58083;5.78608;2.54929;1.93396;2.06329;3.89977
704,246116,1.34933;1.7494;1.84881;2.65044;2.83626;5.76012;4.08619;2.59942;7.78161;6.24359;4.8256;1.18562;7.32028;12.1918;2.2554;1.51802;3.70359;2.89148;1.17335;1.72315;3.07776;1.7671;2.18963;1.3355;5.23856;8.34023;12.1918;9.16612;12.4966;6.76289;5.33451;8.52192;15.2439;19.2322;38.8962;31.8204;1.04585;1.92433;2.23328;7.98708;6.16057;2.54929;1.92433;2.18963;4.08619
720,246132,1.31501;1.63823;1.79397;2.54929;2.61209;5.2624;3.93644;2.36904;7.03668;6.05143;4.46265;1.17335;6.49862;11.3633;2.10464;1.48736;3.56656;2.782;1.17335;1.68871;3.07776;1.7671;2.1574;1.32181;5.33451;8.44884;12.4966;9.48385;13.0193;7.13012;5.43204;8.52192;15.3664;19.9901;40.5394;32.7438;1.04037;1.96313;2.32297;8.74457;6.73306;2.61209;1.94364;2.30025;4.18239
736,246148,1.24878;1.5651;1.75823;2.51227;2.50004;5.05126;3.82738;2.1574;6.67376;5.73427;4.16299;1.16119;5.9975;10.7634;1.89569;1.42773;3.36958;2.70237;1.13723;1.68871;3.04841;1.75823;2.20047;1.32864;5.33451;8.44884;12.7034;9.52425;13.1798;7.19301;5.4814;8.55868;15.7389;20.0672;40.9589;33.6892;1.05689;1.9927;2.47574;9.0108;7.32028;2.59942;1.95337;2.31158;4.28061
752,246164,1.22951;1.51802;1.72315;2.45166;2.45166;4.84775;3.68621;2.1151;6.18814;5.60656;3.93644;1.14317;5.53117;10.3645;1.77602;1.39159;3.15225;2.5868;1.10791;1.62995;2.99047;1.72315;2.14675;1.3355;5.33451;8.48531;12.5996;9.40352;13.342;7.19301;5.65734;8.44884;15.8648;19.8365;40.9589;34.4131;1.07365;2.03276;2.4397;9.32379;7.58083;2.59942;1.91474;2.27772;4.2608
768,246180,1.21052;1.48736;1.69726;2.3459;2.35745;4.60902;3.51636;1.91474;5.97071;5.2624;3.73859;1.12542;5.14414;9.81124;1.69726;1.37031;3.04841;2.5369;1.05689;1.5651;2.89148;1.68871;2.09424;1.3424;5.40752;8.26852;12.3942;9.24466;12.808;7.1615;5.68288;8.44884;15.6138;19.6839;40.2617;34.1704;1.07365;2.04289;2.45166;9.56479;7.64724;2.5868;1.92433;2.26654;4.32048
784,246196,1.20425;1.47978;1.70585;2.30025;2.30025;4.46265;3.56656;1.81208;5.86456;5.2624;3.56656;1.12542;5.02828;9.40352;1.62171;1.36328;2.93354;2.46367;1.04585;1.54926;2.84998;1.6549;2.03276;1.37031;5.28634;8.12672;12.0917;9.04941;12.548;6.94435;5.76012;8.59558;15.8017;19.3818;39.848;34.1704;1.06804;2.05307;2.42779;9.44361;7.68064;2.54929;1.92433;2.30025;4.3005
800,246212,1.21052;1.48736;1.70585;2.31158;2.3459;4.58785;3.56656;1.81208;5.89094;5.2624;3.63449;1.12542;4.93728;8.97233;1.61351;1.34933;2.93354;2.42779;1.03492;1.50261;2.75522;1.63823;1.95337;1.3355;5.23856;8.02179;11.7468;8.59558;11.7955;6.76289;5.63189;8.41249;15.183;18.5714;38.0953;33.3321;1.07365;2.03276;2.42779;9.32379;7.64724;2.56174;1.9927;2.30025;4.2608
816,246228,1.22951;1.52577;1.7494;2.3459;2.40413;4.78157;3.70359;1.84881;6.10579;5.40752;3.80947;1.12542;4.95989;9.04941;1.62171;1.35628;2.93354;2.42779;1.02949;1.48736;2.70237;1.62171;1.88623;1.3355;5.19116;7.74783;11.2691;8.12672;11.3161;6.55654;5.53117;8.37629;14.6442;17.6512;37.1781;31.367;1.05689;2.01265;2.35745;8.93401;7.44955;2.5868;1.96313;2.28896;4.22143
832,246244,1.22951;1.5651;1.79397;2.42779;2.5369;5.05126;3.82738;1.91474;6.44116;5.65734;3.95488;1.14317;5.05126;9.32379;1.62995;1.36328;2.94768;2.40413;1.02949;1.46473;2.6893;1.61351;1.86743;1.32864;5.09751;7.54782;10.8993;7.71417;10.8085;6.24359;5.43204;8.26852;14.1221;16.8369;34.1704;30.4761;1.04037;1.95337;2.28896;8.44884;7.19301;2.57424;1.95337;2.2554;4.14367
848,246260,1.25526;1.62995;1.8581;2.48786;2.65044;5.43204;4.02945;1.9828;6.79285;5.86456;4.14367;1.14915;5.12078;9.44361;1.6549;1.36328;2.99047;2.39238;1.02409;1.40594;2.62481;1.58108;1.83036;1.32864;5.05126;7.0677;10.5401;7.13012;9.64633;5.8383;5.40752;8.16197;13.5059;15.9915;31.4798;29.3924;1.03492;1.87681;2.18963;7.61397;6.73306;2.54929;1.95337;2.18963;3.91807
864,246276,1.30151;1.69726;1.89569;2.56174;2.70237;5.70852;4.16299;2.06329;7.13012;6.07855;4.28061;1.14915;5.14414;9.56479;1.66329;1.35628;2.96188;2.39238;1.01337;1.38446;2.54929;1.55716;1.75823;1.3355;4.89233;6.79285;9.89463;6.67376;8.93401;5.5562;5.2624;7.98708;12.808;14.6442;29.4993;26.8233;1.00275;1.79397;2.04289;6.67376;6.24359;2.54929;1.93396;2.13615;3.73859
