TimeSinceCollection,Timestamp,PlantarValue
480,55732,5.42056;542.309;615.117;0.0115015;74.8074;449.635;39.514;0.0084906;0.00803113;0.00810603;0.00810603;0.00833471;0.0079569;0.00803113;0.00810603;0.0084906;0.0079569;0.00803113;0.00803113;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00841231;0.00788334;0.00788334;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.0079569;0.00810603;0.00810603;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
496,55748,5.38798;542.871;614.065;0.0115015;77.558;458.842;42.7013;0.0084906;0.00810603;0.00810603;0.00810603;0.00833471;0.00788334;0.00818157;0.00803113;0.0084906;0.0079569;0.00810603;0.00810603;0.00841231;0.00788334;0.00803113;0.00803113;0.00818157;0.00841231;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.0079569;0.00803113;0.00810603;0.00818157;0.0079569;0.00803113;0.00841231;0.00818157;0.00788334
512,55764,5.2594;542.309;613.181;0.0119291;78.805;465.15;45.0747;0.0084906;0.00803113;0.00810603;0.00810603;0.00833471;0.0079569;0.00803113;0.00810603;0.00841231;0.00788334;0.00810603;0.00803113;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00833471;0.00788334;0.00803113;0.00803113;0.00810603;0.00788334;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.00788334;0.00810603;0.00810603;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
528,55780,5.2594;542.871;612.026;0.011607;81.3443;472.779;47.1333;0.0084906;0.00810603;0.00833471;0.00810603;0.00833471;0.0079569;0.00810603;0.00803113;0.00833471;0.0079569;0.00810603;0.00810603;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.00841231;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00833471
544,55796,5.29128;542.309;611.548;0.0115015;82.3123;476.215;48.4043;0.0084906;0.00810603;0.00833471;0.00810603;0.00833471;0.0079569;0.00810603;0.00803113;0.00841231;0.0079569;0.00810603;0.0079569;0.00833471;0.0079569;0.00810603;0.00803113;0.00818157;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334
560,55812,5.32335;542.871;611.062;0.0115015;83.9449;480.31;49.9219;0.0084906;0.00810603;0.00818157;0.00810603;0.00833471;0.0079569;0.00810603;0.00803113;0.00841231;0.00788334;0.00810603;0.00810603;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00833471;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00833471;0.0079569;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
576,55828,5.45332;543.431;610.566;0.011607;89.3325;491.738;51.7028;0.0084906;0.00810603;0.00841231;0.00810603;0.00833471;0.0079569;0.00810603;0.00803113;0.0084906;0.0079569;0.00810603;0.00803113;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00833471;0.0079569;0.0079569;0.00810603;0.00818157;0.00788334;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00818157;0.00810603;0.00818157;0.00788334
592,55844,5.61979;544.546;609.805;0.0122597;99.3717;508.018;58.8372;0.0084906;0.00810603;0.00856956;0.00810603;0.00833471;0.0079569;0.00818157;0.00803113;0.0084906;0.00788334;0.00810603;0.00803113;0.00841231;0.0079569;0.00803113;0.00803113;0.00818157;0.00833471;0.00788334;0.0079569;0.00810603;0.00818157;0.00788334;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
608,55860,5.86046;543.99;609.025;0.0123719;110.208;521.757;64.2775;0.00856956;0.00803113;0.00872963;0.00818157;0.00833471;0.0079569;0.0082578;0.00803113;0.0084906;0.0079569;0.00810603;0.00803113;0.00833471;0.0079569;0.00803113;0.00810603;0.00818157;0.00841231;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00841231;0.00788334;0.0079569;0.00810603;0.00818157;0.00788334;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
624,55876,5.96639;543.99;609.287;0.0123719;117.604;528.993;68.398;0.0084906;0.00810603;0.00905837;0.00810603;0.0082578;0.00788334;0.00810603;0.00810603;0.00841231;0.00788334;0.00810603;0.00810603;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00864923;0.00803113;0.00803113;0.00810603;0.00818157;0.00788334;0.00818157;0.00810603;0.0079569;0.00803113;0.00818157;0.00788334;0.00788334;0.00810603;0.00810603;0.00818157;0.00788334;0.0079569;0.0079569;0.00818157;0.00788334
640,55892,6.11029;543.431;609.025;0.0125991;130.689;542.871;75.7159;0.00864923;0.00810603;0.00966231;0.00810603;0.00833471;0.00810603;0.00810603;0.00810603;0.0084906;0.00810603;0.00810603;0.00810603;0.00841231;0.0079569;0.00810603;0.00803113;0.00818157;0.00833471;0.00788334;0.00803113;0.0079569;0.00818157;0.00788334;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334
